amoblado,amount_max_bs,amount_max_usd,bathroom,baulera,bedroom,dimension,elevator,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,longitud,pool,price,status,year_built
0,,,6.0,0,10.0,350,0,0,,0,0,0,4,478064,1,2,-16.542295000000003,-68.08847800000001,0,1900,2,
0,,,4.0,0,3.0,300,0,0,,0,0,0,1,480856,1,2,-16.527334,-68.085686,0,1000,2,
0,,,3.0,0,7.0,250,0,0,,0,0,0,2,481042,1,2,-16.542953,-68.08483100000001,0,1800,2,2000.0
0,,,2.0,0,4.0,0,0,0,,0,0,0,1,492387,1,2,-16.517817,-68.061501,0,1000,2,
0,,,5.0,0,4.0,460,0,0,,0,0,0,0,486123,1,2,-16.566031,-68.112892,0,2500,2,
0,,,3.0,0,4.0,350,0,0,,0,0,0,3,489416,1,2,-16.527731,-68.085922,0,1400,2,
0,,,1.0,0,4.0,165,0,0,,0,0,0,1,483499,1,2,-16.539495000000002,-68.09845,0,650,2,
0,,,6.0,0,4.0,450,0,0,,0,0,0,5,500413,1,2,-16.560719,-68.092979,0,2100,2,
0,,,4.0,1,4.0,298,0,0,,0,0,0,1,507700,1,2,-16.555695999999998,-68.09449000000001,0,2000,2,
0,,,6.0,0,4.0,450,0,0,,0,0,0,5,500412,1,2,-16.560719,-68.092979,0,2100,2,
0,,,3.0,0,3.0,250,0,0,,0,0,0,3,495513,1,2,-16.522371,-68.0868,0,900,2,
0,,,5.0,0,5.0,340,0,0,,0,0,0,3,495527,1,2,-16.542637,-68.0868,0,1600,2,
0,,,4.0,0,4.0,298,0,0,,0,0,0,1,496123,1,2,-16.551962,-68.094978,0,2000,2,
0,,,4.0,0,4.0,400,0,0,,0,0,0,2,500134,1,2,-16.547642,-68.06562,0,1500,2,
0,,,3.0,0,3.0,200,0,0,,0,0,0,2,500328,1,2,-16.522701,-68.065598,0,850,2,
0,,,3.0,0,3.0,240,0,0,,0,0,0,0,500477,1,2,-16.526751,-68.106773,0,500,2,
0,,,6.0,0,5.0,400,0,0,,0,0,0,8,506096,1,2,-16.541307,-68.086159,0,3000,2,2017.0
1,,,5.0,0,4.0,530,0,0,,0,0,0,2,507231,1,2,-16.559914000000003,-68.098984,0,3000,2,
0,,,6.0,0,4.0,300,0,0,,0,0,0,3,510541,1,2,-16.544622,-68.079575,0,1500,2,
0,,,5.0,0,4.0,362,0,0,,0,0,0,3,510076,1,2,-16.537012,-68.073647,0,3000,2,
0,,,4.0,0,3.0,300,0,0,,0,0,0,4,511758,1,2,-16.520779,-68.0597,0,2500,2,
1,,,5.0,0,4.0,530,0,0,,0,0,0,2,507230,1,2,-16.559914000000003,-68.098984,0,3000,2,
0,,,3.0,0,3.0,200,0,0,,0,0,0,3,512144,1,2,-16.51543,-68.059875,0,2000,1,
0,,,4.0,0,20.0,480,0,0,,0,0,0,3,510745,1,2,-16.499996,-68.118622,0,2700,2,2005.0
0,,,4.0,0,3.0,318,0,0,,0,0,0,3,514426,1,2,-16.520943,-68.081924,0,900,2,
0,,,6.0,0,4.0,450,0,0,,0,0,0,3,515012,1,2,-16.54711,-68.08377800000001,0,2200,2,2007.0
0,,,6.0,0,4.0,380,0,0,,0,0,0,2,515718,1,2,-16.507181,-68.083786,0,1200,2,
0,,,6.0,0,4.0,380,0,0,,0,0,0,2,515717,1,2,-16.507181,-68.083786,0,1200,2,
1,,,4.0,0,4.0,646,0,0,,0,0,0,1,514919,1,2,-16.518253,-68.061485,0,2900,2,
0,,,4.0,0,5.0,475,0,0,,0,0,0,4,514998,1,2,-16.517744,-68.086899,0,1500,2,
0,,,4.0,0,3.0,220,0,0,,0,0,0,2,512754,1,2,-16.547601999999998,-68.088211,0,1300,1,
1,,,5.0,0,4.0,530,0,0,,0,0,0,2,516246,1,2,-16.557752999999998,-68.099373,0,2800,2,
0,,,3.0,0,4.0,300,0,0,,0,0,0,3,515860,1,2,-16.530895,-68.068832,0,1500,2,1990.0
0,,,3.0,0,4.0,300,0,0,,0,0,0,3,515869,1,2,-16.53089,-68.06881,0,1500,2,1990.0
0,,,2.0,0,3.0,225,0,0,,0,0,0,1,517706,1,2,-16.515404,-68.12841800000001,0,1000,2,
0,,,5.0,0,4.0,320,0,0,,0,0,0,3,517159,1,2,-16.526293,-68.07351700000001,0,1500,2,2010.0
0,,,6.0,0,3.0,240,0,0,,0,0,0,2,517055,1,2,-16.51059,-68.08586899999999,0,1000,2,
0,,,3.0,0,4.0,200,0,0,,0,0,0,1,517320,1,2,-16.528103,-68.07429499999999,0,650,2,2009.0
0,,,5.0,0,9.0,450,0,0,,0,0,0,2,517704,1,2,-16.514566000000002,-68.129395,0,2200,2,
0,,,2.0,0,4.0,225,0,0,,0,0,0,1,517708,1,2,-16.511995000000002,-68.128395,0,1200,2,
0,,,4.0,0,3.0,300,0,0,,0,0,0,3,517802,1,2,-16.514418,-68.062027,0,2000,1,2018.0
0,,,6.0,0,4.0,400,0,0,,0,0,0,2,517819,1,2,-16.505924,-68.082748,0,1200,1,2017.0
0,,,3.0,0,3.0,350,0,0,,0,0,0,2,520812,1,2,-16.545361,-68.084282,0,1300,2,1990.0
0,,,4.0,0,5.0,410,0,0,,0,0,0,4,518799,1,2,-16.52886,-68.10305799999999,0,2500,2,1980.0
0,,,5.0,0,4.0,350,0,0,,0,0,0,3,518900,1,2,-16.519272,-68.06147800000001,0,1600,2,2003.0
0,,,2.0,0,3.0,220,0,0,,0,0,0,1,520250,1,2,-16.526253,-68.108147,0,1200,2,
0,,,6.0,0,5.0,500,0,0,,0,0,0,5,520548,1,2,-16.542103,-68.088188,0,4000,2,1992.0
1,,,4.0,0,3.0,420,0,0,,0,0,0,1,521182,1,2,-16.519758,-68.057358,0,1800,2,
0,,,5.0,0,6.0,350,0,0,,0,0,0,3,523358,1,2,-16.514837,-68.05986800000001,0,1100,2,1990.0
0,,,5.0,0,4.0,380,0,0,,0,0,0,2,523689,1,2,-16.50403,-68.07907900000001,0,1200,2,2013.0
0,,,2.0,0,3.0,200,0,0,,0,0,0,3,525325,1,2,-16.512543,-68.124992,0,1000,2,1990.0
0,,,4.0,0,4.0,300,0,0,,0,0,0,0,530915,1,2,-16.543585,-68.079277,0,1500,2,2012.0
0,,,6.0,0,8.0,720,0,0,,0,0,0,5,525352,1,2,-16.527456,-68.103104,0,2000,2,1990.0
0,,,3.0,0,3.0,500,0,0,,0,0,0,2,530745,1,2,-16.502910999999997,-68.079697,0,750,2,
0,,,3.0,0,3.0,500,0,0,,0,0,0,2,530744,1,2,-16.502910999999997,-68.079697,0,750,2,
0,,,1.0,0,2.0,75,0,0,,0,0,0,0,529791,1,2,-16.534498000000003,-68.094635,0,1000,2,
0,,,4.0,0,3.0,280,0,0,,0,0,0,2,530205,1,2,-16.529336999999998,-68.04863,0,900,2,
0,,,5.0,0,4.0,250,0,0,,0,0,0,2,531293,1,2,-16.546982,-68.075577,0,1200,2,2000.0
0,,,6.0,0,4.0,550,0,0,,0,0,0,2,531727,1,2,-16.542593,-68.085861,0,2000,2,2002.0
0,,,6.0,0,5.0,380,0,0,,0,0,0,2,532781,1,2,-16.501417,-68.08244300000001,0,1200,2,
0,,,4.0,0,3.0,170,0,0,,0,0,0,3,535621,1,2,-16.530355,-68.07016800000001,0,1600,2,
0,,,4.0,0,3.0,350,0,0,,0,0,0,4,533652,1,2,-16.548014000000002,-68.09013399999999,0,1000,2,1980.0
0,,,4.0,0,4.0,200,0,0,,0,0,0,2,536460,1,2,-16.538921,-68.08934,0,1800,2,
0,,,6.0,0,4.0,530,0,0,,0,0,0,3,535822,1,2,-16.558702,-68.102203,0,2700,2,2004.0
0,,,4.0,0,3.0,510,0,0,,0,0,0,4,536163,1,2,-16.525208,-68.067581,0,2300,2,
0,,,4.0,0,4.0,350,0,0,,0,0,0,1,535298,1,2,-16.547076999999998,-68.08744,0,600,2,
0,,,2.0,0,3.0,220,0,0,,0,0,0,1,535855,1,2,-16.512707000000002,-68.123924,0,1000,2,1985.0
