address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
FCD58 – CASAS EN VENTA UMAMANTA,0,40002059,5831204,ENABLED,3,0,3,UC-89660, no social con 20% de aporte propio. ,06/04/2019,232,0,Inmediata,1391,1514.80,9543,1272,8727,2,89660,1,1,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,220000,La Paz,2,Casa,Venta,,
IRPAVI CALLE 18,1,40002059,5831204,ENABLED,3,0,4,UC-199098, no social con 20% de aporte propio. ,22/03/2018,350,0,Inmediata,1660,2214.52,11386,1518,10413,5,199098,1,1,-16.512672,La Paz,-68.085663,$us,Irpavi,0,300000,La Paz,2,Casa,Venta,,2007
LA CASA DE TUS SUEÑOS EN CONDOMINIO EN LA PAZ,0,40002059,5831204,ENABLED,4,0,4,UC-205547, no social con 20% de aporte propio. ,20/11/2017,0,0,Inmediata,1107,,7591,1012,6942,1,205547,1,1,-16.517385,La Paz,-68.060814,$us,Achumani,0,175000,La Paz,1,Casa,Venta,,2017
Mallasilla,0,40002059,5831204,ENABLED,5,0,4,UC-204659, no social con 20% de aporte propio. ,17/11/2017,370,0,Inmediata,2379,,16320,2176,14925,5,204659,1,1,-16.566599,La Paz,-68.099831,$us,Mallasilla,0,430000,La Paz,2,Casa,Venta,,
"Entrega en mayo de 2019, Achumani, Casi Frente Col. Alemán, Urb. Lamyrpampa, A 7 Minutos De C/23 Calacoto. Ref. 699-00-770",0,40002059,5831204,ENABLED,5,0,5,UC-209388, no social con 20% de aporte propio. ,11/01/2019,430,0,06/2019,1438,1790.22,9868,1316,9024,3,209388,1,1,-16.526348,La Paz,-68.062576,$us,Achumani,0,260000,La Paz,1,Casa,Venta,,2018
"FCV5762 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,6,0,6,UC-210551, no social con 20% de aporte propio. ,06/04/2019,384,0,Inmediata,2739,3648.24,18787,2505,17181,8,210551,1,1,-16.518383,La Paz,-68.064346,$us,Achumani,0,495000,La Paz,2,Casa,Venta,,
La Florida,0,40002059,5831204,ENABLED,4,0,4,UC-206299, no social con 20% de aporte propio. ,10/09/2018,500,0,Inmediata,6639,,45545,6072,41651,4,206299,1,1,-16.547132,La Paz,-68.087761,$us,La Florida,0,1200000,La Paz,2,Casa,Venta,,
"Calle6 de koani No 300,sector los alamos",0,,,ENABLED,4,0,5,UC-8308,,06/03/2016,600,0,01/2016,0,,0,0,0,2,8308,1,1,-16.488159,La Paz,-68.117447,$us,Koani,1,320,La Paz,2,Casa,Venta,,1990
"Av. Las Madres, Achumani",0,40002059,5831204,ENABLED,4,0,5,UC-204532, no social con 20% de aporte propio. ,28/10/2018,420,0,Inmediata,1604,2014.79,11007,1467,10066,3,204532,1,1,-16.513432,La Paz,-68.056923,$us,Achumani,0,290000,La Paz,2,Casa,Venta,,2007
"Calle 11, Irpavi",0,40002059,5831204,ENABLED,5,0,4,UC-209654, no social con 20% de aporte propio. ,30/01/2019,438,0,Inmediata,2462,3069.04,16889,2252,15446,3,209654,1,1,-16.52606,La Paz,-68.084686,$us,Irpavi,0,445000,La Paz,2,Casa,Venta,,1998
Achumani,0,40002059,5831204,ENABLED,5,0,4,UC-249700, no social con 20% de aporte propio. ,05/08/2018,473,0,Inmediata,3458,4653.28,23721,3162,21693,4,249700,1,1,-16.511522,La Paz,-68.055786,$us,Achumani,0,625000,La Paz,2,Casa,Venta,,2014
Achumani,0,40002059,5831204,ENABLED,5,0,4,UC-234320, no social con 20% de aporte propio. ,25/11/2018,435,0,Inmediata,3043,4015.61,20875,2783,19090,2,234320,1,1,-16.517618,La Paz,-68.062965,$us,Achumani,0,550000,La Paz,2,Casa,Venta,,
"FCV7686 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,4,0,5,UC-244182, no social con 20% de aporte propio. ,06/04/2019,329,0,Inmediata,2102,2886.50,14422,1923,13189,5,244182,1,1,-16.516829,La Paz,-68.062103,$us,Achumani,0,380000,La Paz,2,Casa,Venta,,
"ACHUMANI, URB EL PORVENIR CALLE 1 #10 ",0,40002059,5831204,ENABLED,6,0,4,UC-243122, no social con 20% de aporte propio. ,13/09/2018,512,0,Inmediata,3098,4043.64,21254,2833,19437,2,243122,1,1,-16.520861,La Paz,-68.059959,$us,Achumani,0,560000,La Paz,2,Casa,Venta,,
San alberto Bella vista,0,40002059,5831204,ENABLED,6,0,4,UC-250073, no social con 20% de aporte propio. ,17/02/2018,451,0,Inmediata,3596,4630.35,24670,3289,22561,5,250073,1,1,-16.530622,La Paz,-68.091637,$us,Irpavi,0,650000,La Paz,2,Casa,Venta,,
"FCV7975 – CASA EN VENTA, CALACOTO",0,40002059,5831204,ENABLED,5,0,5,UC-466023, no social con 20% de aporte propio. ,06/04/2019,590,0,Inmediata,4869,6113.85,33399,4452,30544,1,466023,1,1,-16.547617,La Paz,-68.06813,$us,Auquisamaña,0,880000,La Paz,2,Casa,Venta,,
"FCV7975 – CASA EN VENTA, CALACOTO",0,40002059,5831204,ENABLED,5,0,5,UC-252686, no social con 20% de aporte propio. ,06/04/2019,590,0,Inmediata,4869,6485.77,33399,4452,30544,1,252686,1,1,-16.547617,La Paz,-68.06813,$us,Auquisamaña,0,880000,La Paz,2,Casa,Venta,,
Calacoto,0,40002059,5831204,ENABLED,3,0,4,UC-253284, no social con 20% de aporte propio. ,24/09/2018,451,0,Inmediata,3098,3890.63,21254,2833,19437,3,253284,1,1,-16.538839,La Paz,-68.079552,$us,Calacoto,0,560000,La Paz,2,Casa,Venta,,1990
"FCV8190 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,4,0,4,UC-258691, no social con 20% de aporte propio. ,06/04/2019,295,0,Inmediata,1826,2362.17,12525,1670,11454,3,258691,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,330000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,5,0,3,UC-270846, no social con 20% de aporte propio. ,20/03/2018,250,0,Inmediata,1521,2026.80,10437,1391,9545,2,270846,1,1,-16.526297,La Paz,-68.065102,$us,Achumani,0,275000,La Paz,1,Casa,Venta,,
"FCV8410 – CASA EN VENTA, ALTO IRPAVI",0,40002059,5831204,ENABLED,5,0,5,UC-261399, no social con 20% de aporte propio. ,06/04/2019,324,0,Inmediata,1411,1879.40,9678,1290,8851,3,261399,1,1,-16.519012,La Paz,-68.082802,$us,Alto Irpavi,0,255000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,5,0,5,UC-261574, no social con 20% de aporte propio. ,06/03/2018,420,0,Inmediata,1715,2215.40,11766,1568,10760,2,261574,1,1,-16.512779,La Paz,-68.053574,$us,Achumani,0,310000,La Paz,2,Casa,Venta,,2018
Miraflores,0,40002059,5831204,ENABLED,4,0,5,UC-262352, no social con 20% de aporte propio. ,07/03/2018,417,0,Inmediata,1881,2429.79,12904,1720,11801,0,262352,1,1,-16.494057,La Paz,-68.123672,$us,Miraflores,0,340000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,0,4,UC-263433, no social con 20% de aporte propio. ,08/03/2018,317,0,Inmediata,1649,2215.24,11310,1508,10343,4,263433,1,1,-16.53064,La Paz,-68.071404,$us,Achumani,0,298000,La Paz,2,Casa,Venta,,
ACHUMANI / URB PRIVADA ,0,40002059,5831204,ENABLED,5,0,3,UC-121049, no social con 20% de aporte propio. ,02/04/2019,780,0,Inmediata,4315,5934.29,29604,3947,27073,4,121049,1,1,-16.527569,La Paz,-68.06308,$us,Achumani,1,780000,La Paz,2,Casa,Venta,,2014
Sopocachi,0,40002059,5831204,ENABLED,4,0,5,UC-272304, no social con 20% de aporte propio. ,23/03/2018,360,0,Inmediata,1992,2657.42,13663,1821,12495,3,272304,1,1,-16.51156,La Paz,-68.130341,$us,Sopocachi,0,360000,La Paz,2,Casa,Venta,,
"FCV9262 – CASA EN VENTA, SOPOCACHI",0,40002059,5831204,ENABLED,,0,,UC-465991, no social con 20% de aporte propio. ,06/02/2019,586,0,Inmediata,3043,3821.16,20875,2783,19090,0,465991,1,1,-16.513599,La Paz,-68.122757,$us,San Jorge,0,550000,La Paz,2,Casa,Venta,,
"FCV9481 – CASA EN VENTA, KOANI",0,40002059,5831204,ENABLED,4,0,4,UC-465984, no social con 20% de aporte propio. ,06/04/2019,354,0,Inmediata,2047,2570.60,14043,1872,12842,0,465984,1,1,-16.530369,La Paz,-68.078506,$us,Koani,0,370000,La Paz,2,Casa,Venta,,
"FCV9481 – CASA EN VENTA, KOANI",0,40002059,5831204,ENABLED,4,0,4,UC-280566, no social con 20% de aporte propio. ,06/04/2019,354,0,Inmediata,2047,2726.97,14043,1872,12842,0,280566,1,1,-16.530369,La Paz,-68.078506,$us,Koani,0,370000,La Paz,2,Casa,Venta,,
"FCV6367 – CASA EN VENTA, OBRAJES",0,40002059,5831204,ENABLED,3,0,3,UC-466063, no social con 20% de aporte propio. ,06/04/2019,350,0,Inmediata,1604,2014.79,11007,1467,10066,2,466063,1,1,-16.525864,La Paz,-68.106071,$us,Obrajes,0,290000,La Paz,2,Casa,Venta,,
"FCV6183 – CASA EN VENTA, UMAMANTA",0,40002059,5831204,ENABLED,4,0,4,UC-220563, no social con 20% de aporte propio. ,06/04/2019,380,0,Inmediata,1936,2579.57,13284,1771,12148,2,220563,1,1,-16.609785,La Paz,-68.070274,$us,Río Abajo,0,350000,La Paz,2,Casa,Venta,,
Hermosa Casa de Lujo en venta en Los Pinos,0,40002059,5831204,ENABLED,5,0,5,UC-213597, no social con 20% de aporte propio. ,27/12/2017,590,0,Inmediata,4869,6424.98,33399,4452,30544,4,213597,1,1,-16.545473,La Paz,-68.068115,$us,Los Pinos,0,880000,La Paz,2,Casa,Venta,,
"Av. Javier del Granado esq, 21 de junio, Lomas de Achumani",1,40002059,5831204,ENABLED,4,0,3,UC-217775, no social con 20% de aporte propio. ,02/01/2018,227,0,Inmediata,948,1095.17,6506,867,5950,2,217775,1,1,-16.526333,La Paz,-68.051743,$us,Achumani,0,150000,La Paz,1,Casa,Venta,,2016
"FCV6347 – CASA EN VENTA, ARANJUEZ",0,40002059,5831204,ENABLED,5,0,4,UC-466065, no social con 20% de aporte propio. ,06/04/2019,650,0,Inmediata,3541,4446.44,24290,3238,22214,5,466065,1,1,-16.56184,La Paz,-68.092636,$us,Aranjuez,0,640000,La Paz,2,Casa,Venta,,
"FCV6347 – CASA EN VENTA, ARANJUEZ",0,40002059,5831204,ENABLED,5,0,4,UC-220551, no social con 20% de aporte propio. ,06/04/2019,650,0,Inmediata,3541,4716.92,24290,3238,22214,5,220551,1,1,-16.56184,La Paz,-68.092636,$us,Aranjuez,0,640000,La Paz,2,Casa,Venta,,
"FCV6367 – CASA EN VENTA, OBRAJES",0,40002059,5831204,ENABLED,3,0,3,UC-220548, no social con 20% de aporte propio. ,06/04/2019,350,0,Inmediata,1604,2137.35,11007,1467,10066,2,220548,1,1,-16.525864,La Paz,-68.106071,$us,Obrajes,0,290000,La Paz,2,Casa,Venta,,
"FCV6457 – CASA EN VENTA, HUACOLLO",0,40002059,5831204,ENABLED,3,0,3,UC-466061, no social con 20% de aporte propio. ,06/04/2019,310,0,Inmediata,1433,1808.21,9830,1310,8990,3,466061,1,1,-16.520863,La Paz,-68.062233,$us,Achumani,0,259000,La Paz,2,Casa,Venta,,
"FCV6457 – CASA EN VENTA, HUACOLLO",0,40002059,5831204,ENABLED,3,0,3,UC-222157, no social con 20% de aporte propio. ,06/04/2019,310,0,Inmediata,1433,1808.21,9830,1310,8990,3,222157,1,1,-16.520863,La Paz,-68.062233,$us,Achumani,0,259000,La Paz,2,Casa,Venta,,
Cota Cota,0,40002059,5831204,ENABLED,3,0,4,UC-291920, no social con 20% de aporte propio. ,24/10/2018,320,0,Inmediata,1931,2424.70,13246,1766,12114,2,291920,1,1,-16.540998,La Paz,-68.067314,$us,Cota Cota,0,349000,La Paz,2,Casa,Venta,,1998
"FCV10009 – CASA EN VENTA, LA FLORIDA",0,40002059,5831204,ENABLED,8,0,8,UC-289847, no social con 20% de aporte propio. ,06/04/2019,840,0,Inmediata,4979,6283.37,34158,4554,31238,8,289847,1,1,-16.54863,La Paz,-68.086243,$us,La Florida,0,900000,La Paz,2,Casa,Venta,,
"FCV10200 – CASA EN VENTA, ALTO SEGUENCOMA",0,40002059,5831204,ENABLED,2,0,3,UC-293454, no social con 20% de aporte propio. ,06/04/2019,200,0,Inmediata,1328,1803.54,9109,1214,8330,3,293454,1,1,-16.53348,La Paz,-68.103333,$us,Seguencoma,0,210000,La Paz,2,Casa,Venta,,
Las Lomas Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-292454, no social con 20% de aporte propio. ,08/04/2019,232,0,Inmediata,1359,1492.51,9326,1243,8529,1,292454,1,1,-16.523144,La Paz,-68.059738,$us,Achumani,0,215000,La Paz,2,Casa,Venta,,
Las Lomas Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-292453, no social con 20% de aporte propio. ,08/04/2019,237,0,Inmediata,1233,1353.67,8458,1128,7735,1,292453,1,1,-16.518393,La Paz,-68.060158,$us,Achumani,0,195000,La Paz,2,Casa,Venta,,
"Urbanizacion Porvenir, Achumani",0,40002059,5831204,ENABLED,4,0,3,UC-295612, no social con 20% de aporte propio. ,25/03/2019,370,0,Inmediata,1252,1605.75,8588,1145,7854,2,295612,1,1,-16.522934,La Paz,-68.063156,$us,Achumani,0,198000,La Paz,2,Casa,Venta,,2001
Casa,0,40002059,5831204,ENABLED,3,0,3,UC-295845, no social con 20% de aporte propio. ,02/05/2018,180,0,Inmediata,1660,2278.82,11386,1518,10413,2,295845,1,1,-16.530399,La Paz,-68.087105,$us,Irpavi,0,300000,La Paz,2,Casa,Venta,,1981
OBRAJES inmediaciones c/10,0,40002059,5831204,ENABLED,5,0,4,UC-441328, no social con 20% de aporte propio. ,08/04/2019,350,0,Inmediata,1577,1988.12,10817,1442,9892,1,441328,1,1,-16.525167,La Paz,-68.110275,$us,Obrajes,0,285000,La Paz,2,Casa,Venta,,
Casa en venta irpavi,0,40002059,5831204,ENABLED,5,0,6,UC-301314, no social con 20% de aporte propio. ,09/05/2018,550,0,Inmediata,3652,5051.84,25050,3339,22908,4,301314,1,1,-16.529964,La Paz,-68.085274,$us,Irpavi,0,660000,La Paz,2,Casa,Venta,,2014
"FCV12522 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,6,0,6,UC-375160, no social con 20% de aporte propio. ,06/04/2019,720,0,Inmediata,4426,5508.36,30363,4048,27767,5,375160,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,800000,La Paz,2,Casa,Venta,,
"Calle 16 # 117 esq calle 18 Peña Azul, Alto Irpavi, Zona Sur",0,40002059,5831204,ENABLED,3,0,3,UC-339822, no social con 20% de aporte propio. ,03/04/2019,307,0,Inmediata,1660,2499.09,11386,1518,10413,3,339822,1,1,-16.509371,La Paz,-68.083046,$us,Alto Irpavi,0,300000,La Paz,2,Casa,Venta,,2009
Villa Salomé Calle 2,0,40002059,5831204,ENABLED,2,0,3,UC-353343, no social con 20% de aporte propio. ,22/06/2018,215,0,Inmediata,1660,2065.63,11386,1518,10413,1,353343,1,1,-16.488657,La Paz,-68.100113,$us,Pampahasi,0,300000,La Paz,2,Casa,Venta,,1984
" Achumani, Avenida Alexander, casi Frente Col. Alemán, Urb. Lamyrpampa, A 7 Minutos De C/23 Calacoto. Ref. 699-00-770 - ",0,40002059,5831204,ENABLED,5,0,5,UC-367666, no social con 20% de aporte propio. ,04/01/2019,430,0,04/2019,1438,1790.22,9868,1316,9024,3,367666,1,1,-16.525263,La Paz,-68.0616,$us,Achumani,0,260000,La Paz,1,Casa,Venta,,2018
"FCV12522 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,6,0,6,UC-465861, no social con 20% de aporte propio. ,06/04/2019,720,0,Inmediata,4426,5558.05,30363,4048,27767,5,465861,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,800000,La Paz,2,Casa,Venta,,
"FCV12611 – CASA EN VENTA, VALLE DE ARANJUEZ",0,40002059,5831204,ENABLED,5,0,4,UC-377782, no social con 20% de aporte propio. ,06/04/2019,620,0,Inmediata,4924,6808.61,33779,4503,30891,5,377782,1,1,-16.537254,La Paz,-68.072968,$us,Calacoto,0,890000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,6,0,4,UC-389347, no social con 20% de aporte propio. ,01/04/2019,600,0,Inmediata,3154,3924.70,21634,2884,19784,5,389347,1,1,-16.522631,La Paz,-68.048798,$us,Achumani,0,570000,La Paz,2,Casa,Venta,,2004
"FCV13061 – CASA EN VENTA, KOANI",0,40002059,5831204,ENABLED,4,0,4,UC-465849, no social con 20% de aporte propio. ,06/04/2019,352,0,Inmediata,1549,1945.32,10627,1417,9719,5,465849,1,1,-16.526949,La Paz,-68.077881,$us,Koani,0,280000,La Paz,2,Casa,Venta,,
"FCV13061 – CASA EN VENTA, KOANI",0,40002059,5831204,ENABLED,4,0,4,UC-405438, no social con 20% de aporte propio. ,06/04/2019,352,0,Inmediata,1549,1927.92,10627,1417,9719,5,405438,1,1,-16.529337,La Paz,-68.080818,$us,Koani,0,280000,La Paz,2,Casa,Venta,,
"FCV11211 – CASA EN VENTA, PAMIRPAMPA",0,40002059,5831204,ENABLED,5,0,4,UC-465907, no social con 20% de aporte propio. ,06/04/2019,420,0,Inmediata,2324,2917.98,15941,2125,14578,2,465907,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,420000,La Paz,2,Casa,Venta,,
"FCV11494 – CASA EN VENTA, LA ESCONDIDA",0,40002059,5831204,ENABLED,4,0,3,UC-316516, no social con 20% de aporte propio. ,06/04/2019,470,0,Inmediata,2766,3470.95,18977,2530,17355,2,316516,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,500000,La Paz,2,Casa,Venta,,
"FCV11211 – CASA EN VENTA, PAMIRPAMPA",0,40002059,5831204,ENABLED,5,0,4,UC-324984, no social con 20% de aporte propio. ,06/04/2019,420,0,Inmediata,2324,2896.62,15941,2125,14578,2,324984,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,420000,La Paz,2,Casa,Venta,,
Calacoto,0,40002059,5831204,ENABLED,4,0,4,UC-310264, no social con 20% de aporte propio. ,25/06/2018,535,0,Inmediata,3093,4249.45,21216,2828,19402,2,310264,1,1,-16.54114,La Paz,-68.080849,$us,Calacoto,0,559000,La Paz,1,Casa,Venta,,
"Alto Irpavi, Urbanización Peña Azul calle 18. ",0,40002059,5831204,ENABLED,3,0,4,UC-310608, no social con 20% de aporte propio. ,09/03/2019,270,0,Inmediata,1157,1276.58,7938,1058,7259,2,310608,1,1,-16.50861,La Paz,-68.083313,$us,Alto Irpavi,0,183000,La Paz,2,Casa,Venta,800.00 $us,2007
"FCV11494 – CASA EN VENTA, LA ESCONDIDA",0,40002059,5831204,ENABLED,4,0,3,UC-465895, no social con 20% de aporte propio. ,06/04/2019,470,0,Inmediata,2766,3470.95,18977,2530,17355,2,465895,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,500000,La Paz,2,Casa,Venta,,
"FCV11640 – CASAS EN PREVENTA, LOMAS DE ACHUMANI",0,40002059,5831204,ENABLED,3,0,4,UC-465886, no social con 20% de aporte propio. ,06/04/2019,160,0,Inmediata,980,1076.87,6723,896,6148,1,465886,1,1,-16.522369,La Paz,-68.055443,$us,Achumani,0,155000,La Paz,2,Casa,Venta,,
"FCV11640 – CASAS EN PREVENTA, LOMAS DE ACHUMANI",0,40002059,5831204,ENABLED,3,0,4,UC-322575, no social con 20% de aporte propio. ,06/04/2019,160,0,Inmediata,980,1076.87,6723,896,6148,1,322575,1,1,-16.522369,La Paz,-68.055443,$us,Achumani,0,155000,La Paz,2,Casa,Venta,,
"FCV11845 – CASA EN VENTA, OBRAJES",0,40002059,5831204,ENABLED,5,0,5,UC-334285, no social con 20% de aporte propio. ,06/04/2019,328,0,Inmediata,1604,2014.79,11007,1467,10066,2,334285,1,1,-16.529753,La Paz,-68.099915,$us,Bella Vista,0,290000,La Paz,2,Casa,Venta,,
"CODIGO 11900, CASA EN VENTA, ACHUMANI, LAS LOMAS, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,4,0,3,UC-415963, no social con 20% de aporte propio. ,19/01/2019,232,0,Inmediata,1359,1492.51,9326,1243,8529,2,415963,1,1,-16.522589,La Paz,-68.052231,$us,Achumani,0,215000,La Paz,1,Casa,Venta,,
"CÓDIGO 11901, CASA PAREADA EN VENTA, ACHUMANI, LAS LOMAS, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,4,0,3,UC-415966, no social con 20% de aporte propio. ,19/01/2019,237,0,Inmediata,1233,1353.67,8458,1128,7735,2,415966,1,1,-16.521685,La Paz,-68.05352,$us,Achumani,0,195000,La Paz,1,Casa,Venta,,
"ACHUMANI,URBANIZACION ""EL PORVENIR"" CALLE:3",0,40002059,5831204,ENABLED,4,0,3,UC-94310, no social con 20% de aporte propio. ,15/01/2019,370,0,Inmediata,1391,1535.93,9543,1272,8727,2,94310,1,1,-16.536242,La Paz,-68.07222,$us,Achumani,0,220000,La Paz,2,Casa,Venta,,2006
CHASQUIPAMPA,0,40002059,5831204,ENABLED,3,0,4,UC-377473, no social con 20% de aporte propio. ,19/03/2019,380,0,Inmediata,1359,1563.20,9326,1243,8529,4,377473,1,1,-16.538322,La Paz,-68.048302,$us,Chasquipampa,0,215000,La Paz,1,Casa,Venta,,2010
"Código 11967, ALTO IRPAVI",0,40002059,5831204,ENABLED,5,0,4,UC-420122, no social con 20% de aporte propio. ,15/01/2019,270,0,Inmediata,1157,1277.62,7938,1058,7259,2,420122,1,1,-16.519421,La Paz,-68.076736,$us,Alto Irpavi,0,183000,La Paz,2,Casa,Venta,,
FCV14005 – COMPRA TU CASA EN UMAMANTA,0,40002059,5831204,ENABLED,,0,4,UC-420362, no social con 20% de aporte propio. ,06/04/2019,470,0,Inmediata,2932,3649.29,20116,2682,18396,3,420362,1,1,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,
La Florida ,0,40002059,5831204,ENABLED,7,0,5,UC-421720, no social con 20% de aporte propio. ,01/04/2019,180,0,Inmediata,1252,1363.32,8588,1145,7854,2,421720,1,1,-16.579523,La Paz,-68.080864,$us,La Florida,0,198000,La Paz,2,Casa,Venta,,2010
Hermosa casa en venta Umamanta,0,40002059,5831204,ENABLED,4,0,3,UC-421512, no social con 20% de aporte propio. ,29/07/2018,471,0,Inmediata,2932,3649.29,20116,2682,18396,3,421512,1,1,-16.611107,La Paz,-68.07058,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,2015
"MESETA DE ACHUMANI, C/ 4",0,,,ENABLED,3,0,4,UC-536213,,16/03/2019,300,0,Inmediata,0,,0,0,0,2,536213,1,2,-16.528328,La Paz,-68.075623,$us,Achumani,0,1200,La Paz,2,Casa,Alquiler,,
ARANJUEZ ALQUILER CASA AMOBLADA ,0,,,ENABLED,6,0,4,UC-534274,,12/03/2019,550,0,Inmediata,0,,0,0,0,2,534274,1,2,-16.560436,La Paz,-68.093002,$us,Aranjuez,0,2500,La Paz,2,Casa,Alquiler,,
"Código 12100, CASA EN VENTA O (ALQUILER), ACHUMANI, LA PAZ, BOLIVIA",0,,,ENABLED,4,0,3,UC-534524,,08/04/2019,285,0,Inmediata,0,,0,0,0,3,534524,1,2,-16.531023,La Paz,-68.06974,$us,Achumani,0,1000,La Paz,1,Casa,Alquiler,,2005
FCA30106 – ALQUILA ESTA CASA EN SAN MIGUEL,0,,,ENABLED,4,0,4,UC-536459,,06/04/2019,200,0,Inmediata,0,,0,0,0,2,536459,1,2,-16.542561,La Paz,-68.085144,$us,Calacoto,0,1800,La Paz,2,Casa,Alquiler,,
"Achumani, cerca al colegio alemán",0,,,ENABLED,5,0,4,UC-517827,,19/03/2019,400,0,Inmediata,0,,0,0,0,3,517827,1,2,-16.522739,La Paz,-68.065315,$us,Achumani,0,2000,La Paz,2,Casa,Alquiler,14000.00 $us,2010
Miraflores,0,,,ENABLED,5,0,20,UC-528013,,20/02/2019,400,0,Inmediata,0,,0,0,0,3,528013,1,2,-16.49391,La Paz,-68.121284,$us,Miraflores,0,2700,La Paz,2,Casa,Alquiler,19000.00 $us,
FCA27668 – ALQUILA ESTA CASA EN ACHUMANI,0,,,ENABLED,5,0,3,UC-517424,,06/04/2019,390,0,Inmediata,0,,0,0,0,4,517424,1,2,-16.509756,La Paz,-68.05304,$us,Achumani,0,2500,La Paz,2,Casa,Alquiler,,
Calacoto,0,,,ENABLED,5,0,5,UC-504471,,19/12/2018,240,0,Inmediata,0,,0,0,0,3,504471,1,2,-16.541647,La Paz,-68.087021,$us,Calacoto,0,1600,La Paz,2,Casa,Alquiler,11200.00 $us,
FCA25708 – ALQUILA ESTA CASA EN ACHUMANI,0,,,ENABLED,5,0,4,UC-510075,,06/04/2019,362,0,Inmediata,0,,0,0,0,3,510075,1,2,-16.537012,La Paz,-68.073647,$us,Calacoto,0,3000,La Paz,2,Casa,Alquiler,,
Achumani,1,,,ENABLED,2,0,3,UC-119540,,19/05/2017,0,0,Inmediata,0,,0,0,0,4,119540,1,2,-16.516829,La Paz,-68.062103,$us,Achumani,0,2400,La Paz,2,Casa,Alquiler,,
FCA20134 – ALQUILA ESTA CASA EN UMAMANTA,0,,,ENABLED,6,0,5,UC-480750,,06/04/2019,670,0,Inmediata,0,,0,0,0,5,480750,1,2,-16.608545,La Paz,-68.0709,$us,Río Abajo,0,2500,La Paz,2,Casa,Alquiler,,
JARDINES DEL SUR,0,,,ENABLED,7,1,4,UC-504320,,08/04/2019,500,0,Inmediata,0,,0,0,0,5,504320,1,2,-16.52166,La Paz,-68.060936,$us,Achumani,0,2500,La Paz,2,Casa,Alquiler,,
MALLASILLA,0,,,ENABLED,4,0,3,UC-102451,,13/04/2017,330,0,Inmediata,0,,0,0,0,2,102451,1,2,-16.563253,La Paz,-68.098183,$us,Mallasilla,0,1600,La Paz,2,Casa,Alquiler,1600.00 $us,
FCA14558 – ALQUILA TU CASA EN ACHUMANI,0,,,ENABLED,7,0,5,UC-434558,,06/04/2019,680,0,Inmediata,0,,0,0,0,3,434558,1,2,-16.51944,La Paz,-68.060738,$us,Achumani,0,4800,La Paz,2,Casa,Alquiler,,
"FCA3753 – CASA EN ALQUILER, CALACOTO",1,,,ENABLED,4,0,3,UC-172312,,10/11/2017,0,0,Inmediata,0,,0,0,0,0,172312,1,2,-16.546583,La Paz,-68.076309,$us,Calacoto,0,1200,La Paz,2,Casa,Alquiler,,
"FCA803 – CASA EN ANTICRETICO, UMAMANTA",0,48463835,7064699,ENABLED,3,0,3,UC-192358, social. ,06/04/2019,232,0,Inmediata,567,700.17,3887,513,3520,2,192358,1,3,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,95000,La Paz,1,Casa,Anticretico,,
"FCA11141 – CASA EN ALQUILER, PINOS NORTE",1,,,ENABLED,6,0,4,UC-465911,,06/04/2019,380,0,Inmediata,0,,0,0,0,3,465911,1,2,-16.541365,La Paz,-68.073463,$us,Los Pinos,0,5000,La Paz,2,Casa,Alquiler,,
Calacoto,0,,,ENABLED,3,0,3,UC-517051,,26/01/2019,180,0,Inmediata,0,,0,0,0,1,517051,1,3,-16.540489,La Paz,-68.087799,$us,Calacoto,0,110000,La Paz,2,Casa,Anticretico,,
