amoblado,bathroom,baulera,bedroom,dimension_built,dimension_ground,elevator,garage,latitud,longitud,price,status,year_built,riesgo__alto,riesgo__bajo,riesgo__moderado,riesgo__muy bajo,neighborhood_encoded
0,2.0,0,3.0,87,0,1,0,-16.510761,-68.127495,85000.0,2,,0,0,1,0,13
0,1.0,1,1.0,30,0,0,1,-16.524883,-68.069717,42500.0,2,,1,0,0,0,1
0,1.0,0,1.0,45,0,0,0,-16.522160999999997,-68.113617,65000.0,2,,0,1,0,0,7
0,3.0,0,3.0,245,0,1,2,-16.537184,-68.075737,260000.0,2,,0,1,0,0,4
0,2.0,1,2.0,75,0,1,1,-16.539709,-68.090813,109000.0,2,,0,1,0,0,4
0,2.0,1,2.0,78,0,0,1,-16.505129,-68.13183599999999,115000.0,2,,0,0,1,0,13
0,3.0,1,3.0,153,0,1,1,-16.510618,-68.085762,120000.0,1,,0,0,1,0,8
0,3.0,1,3.0,220,0,0,1,-16.517694,-68.06302600000001,168000.0,2,,1,0,0,0,1
0,3.0,0,5.0,172,0,0,1,-16.545212,-68.072563,165000.0,2,,0,0,1,0,9
0,3.0,1,3.0,143,0,0,1,-16.528461,-68.07124300000001,159000.0,1,2018.0,1,0,0,0,1
0,3.0,0,3.0,130,0,1,0,-16.527433,-68.083572,145000.0,1,2017.0,0,0,1,0,8
0,4.0,1,3.0,220,0,1,1,-16.518885,-68.063911,168000.0,2,,1,0,0,0,1
0,2.0,0,2.0,110,0,0,1,-16.518847,-68.06443,112000.0,2,,1,0,0,0,1
0,3.0,1,3.0,126,0,1,0,-16.540394,-68.054558,94500.0,2,,0,0,1,0,10
0,3.0,0,3.0,108,0,1,1,-16.540903,-68.063438,110000.0,2,,0,0,1,0,10
0,3.0,1,3.0,178,0,0,1,-16.544792,-68.067665,150000.0,2,,0,0,1,0,9
0,3.0,0,3.0,170,0,0,2,-16.489689000000002,-68.119293,144000.0,1,,0,0,0,1,16
0,4.0,1,3.0,245,0,1,1,-16.540894,-68.063416,200000.0,2,,0,0,1,0,10
0,2.0,0,2.0,135,0,0,1,-16.510288,-68.123245,125000.0,2,,0,0,1,0,13
0,3.0,1,4.0,235,0,1,1,-16.522516,-68.057182,177000.0,1,2017.0,1,0,0,0,1
0,3.0,0,3.0,150,0,0,1,-16.508364,-68.049164,120000.0,2,,1,0,0,0,1
0,3.0,1,2.0,70,0,1,0,-16.542656,-68.061996,65500.0,1,2017.0,0,0,1,0,10
0,1.0,0,3.0,80,0,0,0,-16.504726,-68.116188,85000.0,2,2005.0,0,0,0,1,16
0,4.0,1,3.0,150,0,0,1,-16.530594,-68.083618,152000.0,2,,0,0,1,0,8
0,4.0,1,3.0,230,0,0,1,-16.520695,-68.087074,189000.0,2,,0,0,1,0,8
0,3.0,0,3.0,230,0,0,1,-16.520346,-68.086555,177000.0,2,,0,0,1,0,8
0,2.0,0,3.0,97,0,1,0,-16.496172,-68.121223,105000.0,2,,0,0,0,1,16
0,2.0,0,3.0,185,0,0,1,-16.515493,-68.131653,165000.0,2,,0,0,1,0,13
0,4.0,0,3.0,160,0,0,1,-16.540960000000002,-68.07629399999999,170000.0,1,,0,0,1,0,9
0,3.0,0,3.0,151,0,0,1,-16.539194000000002,-68.076195,240000.0,2,,0,0,1,0,9
0,1.0,0,1.0,42,0,0,0,-16.540014000000006,-68.086647,58825.0,2,,0,1,0,0,4
0,4.0,0,3.0,170,0,0,2,-16.520044,-68.06510899999999,150000.0,2,,1,0,0,0,1
0,3.0,1,3.0,210,0,1,2,-16.546637,-68.070915,174000.0,2,,0,1,0,0,6
0,4.0,0,3.0,400,0,0,3,-16.489689000000002,-68.119293,432000.0,2,,0,0,0,1,16
0,3.0,0,3.0,137,0,1,0,-16.541114999999998,-68.089256,155000.0,2,,0,1,0,0,4
0,3.0,0,3.0,170,0,1,1,-16.518938000000002,-68.058426,160000.0,2,,1,0,0,0,1
0,3.0,0,3.0,240,0,0,1,-16.533682000000002,-68.067162,165000.0,2,,1,0,0,0,1
0,2.0,1,2.0,112,0,0,1,-16.495184,-68.121948,125000.0,2,,0,0,0,1,16
0,5.0,0,3.0,0,320,0,2,-16.545362,-68.058052,330000.0,1,,1,0,0,0,11
0,3.0,0,3.0,202,0,0,2,-16.522909,-68.056793,180000.0,2,,1,0,0,0,1
0,2.0,1,3.0,200,0,0,1,-16.520119,-68.101692,128000.0,2,1990.0,0,0,1,0,28
0,3.0,0,3.0,180,0,0,0,-16.522392,-68.06414000000001,196000.0,2,,1,0,0,0,1
0,5.0,1,3.0,147,0,0,2,-16.50828,-68.052254,130000.0,2,2014.0,1,0,0,0,1
0,1.0,0,3.0,162,0,0,1,-16.530239,-68.067627,190000.0,2,,1,0,0,0,1
0,3.0,0,3.0,176,0,0,0,-16.536358,-68.096138,190000.0,2,,0,0,1,0,12
0,2.0,1,3.0,159,0,0,1,-16.533754000000002,-68.071671,145000.0,2,,1,0,0,0,1
0,3.0,0,3.0,190,0,0,0,-16.536358,-68.096138,200000.0,2,,0,0,1,0,12
0,3.0,0,3.0,222,0,0,2,-16.536358,-68.096138,235000.0,2,,0,0,1,0,12
0,4.0,1,3.0,220,0,0,0,-16.526532999999993,-68.107124,195000.0,2,,0,1,0,0,7
0,4.0,0,4.0,210,0,0,1,-16.521923,-68.062393,199000.0,2,,1,0,0,0,1
0,1.0,1,1.0,68,0,0,0,-16.54298,-68.085014,95413.0,2,,0,1,0,0,4
0,1.0,0,1.0,60,0,0,0,-16.542604,-68.078056,95000.0,2,,0,1,0,0,17
0,2.0,1,2.0,73,0,0,1,-16.54298,-68.085014,135000.0,2,,0,1,0,0,4
0,5.0,0,3.0,280,200,0,2,-16.526789,-68.06796999999999,280000.0,1,2018.0,1,0,0,0,1
0,1.0,0,1.0,58,0,0,0,-16.54298,-68.085014,80650.0,2,,0,1,0,0,4
0,3.0,1,3.0,184,0,1,1,-16.527314999999998,-68.086975,158000.0,1,2017.0,0,0,1,0,8
0,4.0,0,3.0,211,0,0,0,-16.520077,-68.061287,150000.0,2,,1,0,0,0,1
0,4.0,0,3.0,172,0,1,1,-16.538834,-68.063377,150000.0,1,,0,0,1,0,10
0,3.0,1,4.0,248,0,1,1,-16.541649,-68.06636800000001,228000.0,2,1999.0,0,0,1,0,10
0,2.0,0,2.0,100,0,0,0,-16.54063,-68.089394,128000.0,1,2017.0,0,1,0,0,4
0,3.0,0,3.0,188,0,1,2,-16.541428,-68.087479,315000.0,1,2017.0,0,1,0,0,4
0,4.0,1,3.0,183,0,1,2,-16.541601,-68.065865,159000.0,2,,0,0,1,0,10
0,4.0,1,2.0,240,0,1,2,-16.542191,-68.08564,280000.0,1,2018.0,0,1,0,0,4
0,3.0,1,3.0,153,0,1,1,-16.540674,-68.089584,183000.0,1,,0,1,0,0,4
0,4.0,0,3.0,140,0,1,1,-16.528510999999998,-68.087715,161000.0,2,2016.0,0,0,1,0,8
0,4.0,0,3.0,169,0,1,1,-16.541183,-68.058304,143000.0,1,2018.0,0,0,1,0,10
0,3.0,1,3.0,152,0,1,1,-16.511709,-68.128716,168000.0,2,,0,0,1,0,13
0,4.0,0,3.0,200,0,1,2,-16.529776000000002,-68.106628,200000.0,1,2018.0,0,1,0,0,7
0,3.0,0,3.0,112,0,0,1,-16.518818,-68.09182,85900.0,1,2019.0,0,1,0,0,20
0,3.0,0,3.0,112,0,0,1,-16.518867,-68.091553,85900.0,1,2018.0,0,1,0,0,20
0,5.0,0,4.0,231,0,0,0,-16.510510999999994,-68.127464,239000.0,2,,0,0,1,0,13
0,3.0,0,4.0,280,0,0,2,-16.540731,-68.086075,315000.0,2,,0,1,0,0,4
0,5.0,1,3.0,198,198,0,1,-16.541365,-68.073463,195000.0,2,,0,0,1,0,9
0,2.0,1,2.0,0,148,0,1,-16.53425,-68.103386,125000.0,1,,0,1,0,0,22
0,2.0,0,3.0,103,0,0,1,-16.543429999999994,-68.063393,100000.0,2,,0,0,1,0,10
0,3.0,0,2.0,103,0,0,1,-16.505594,-68.083435,100000.0,1,2018.0,0,0,1,0,8
0,2.0,1,2.0,0,148,0,1,-16.53425,-68.103386,125000.0,2,,0,1,0,0,22
0,5.0,0,3.0,0,180,0,2,-16.525789000000003,-68.088387,181000.0,2,,0,0,1,0,8
0,3.0,0,3.0,150,0,0,2,-16.529013,-68.07034300000001,155000.0,2,2004.0,1,0,0,0,1
0,4.0,0,3.0,0,182,0,1,-16.529066,-68.085014,132000.0,2,,0,0,1,0,8
0,5.0,0,3.0,0,180,0,2,-16.526175,-68.08667,181000.0,2,,0,0,1,0,8
0,4.0,1,3.0,158,140,0,1,-16.529066,-68.085014,150000.0,2,,0,0,1,0,8
0,4.0,1,3.0,0,170,0,1,-16.519514,-68.06076,160000.0,2,,1,0,0,0,1
0,3.0,1,3.0,0,160,0,1,-16.539158,-68.097527,135000.0,2,,0,1,0,0,22
0,3.0,1,3.0,0,164,0,1,-16.53425,-68.103386,144000.0,2,,0,1,0,0,22
0,2.0,0,2.0,72,0,0,1,-16.544073,-68.083855,125000.0,1,2017.0,0,1,0,0,4
0,6.0,1,4.0,0,280,0,1,-16.520979,-68.059067,185000.0,2,,1,0,0,0,1
0,4.0,0,4.0,210,0,0,1,-16.528431,-68.0709,199000.0,1,,1,0,0,0,1
0,6.0,1,4.0,0,200,0,1,-16.52072,-68.062294,180000.0,2,,1,0,0,0,1
0,4.0,0,3.0,121,0,0,0,-16.540119,-68.08785999999999,163998.0,1,2017.0,0,1,0,0,4
0,6.0,1,4.0,0,280,0,1,-16.521362,-68.062874,185000.0,2,,1,0,0,0,1
0,3.0,0,3.0,180,180,0,1,-16.519613,-68.06041,185000.0,2,,1,0,0,0,1
0,3.0,0,3.0,143,0,0,0,-16.522713,-68.067429,162000.0,1,2018.0,1,0,0,0,1
0,6.0,1,4.0,0,200,0,1,-16.521423000000002,-68.05866999999999,180000.0,2,,1,0,0,0,1
0,2.0,0,3.0,152,0,0,1,-16.521614000000003,-68.061348,135000.0,1,2015.0,1,0,0,0,1
0,3.0,0,3.0,180,180,0,1,-16.52125,-68.059067,185000.0,2,,1,0,0,0,1
0,3.0,0,3.0,126,0,0,1,-16.512468,-68.058159,112000.0,2,2010.0,1,0,0,0,1
0,3.0,0,3.0,124,0,0,1,-16.526482,-68.05459599999999,90000.0,2,,1,0,0,0,1
0,7.0,1,5.0,0,305,0,1,-16.519254999999998,-68.059143,280000.0,2,,1,0,0,0,1
0,5.0,0,3.0,300,0,0,0,-16.539020999999998,-68.086632,403000.0,1,,0,1,0,0,4
0,4.0,0,3.0,0,134,0,1,-16.523636,-68.059685,130000.0,2,,1,0,0,0,1
0,4.0,0,3.0,0,180,0,2,-16.550388,-68.072624,145000.0,2,,0,1,0,0,6
0,4.0,0,3.0,0,134,0,1,-16.520107,-68.05835,130000.0,2,,1,0,0,0,1
0,3.0,0,3.0,124,0,0,0,-16.491357999999998,-68.15214499999999,130000.0,1,2018.0,0,0,1,0,29
0,3.0,0,2.0,98,0,0,1,-16.521729999999998,-68.086395,98000.0,1,,0,0,1,0,8
0,4.0,0,4.0,164,0,0,1,-16.537271,-68.074371,195000.0,2,2017.0,0,1,0,0,4
0,4.0,0,4.0,0,290,0,1,-16.537704,-68.06308,230000.0,2,,0,0,1,0,10
0,4.0,0,4.0,0,290,0,1,-16.537956,-68.06324000000001,230000.0,2,,0,0,1,0,10
0,3.0,0,3.0,205,0,0,2,-16.539867,-68.081223,336000.0,1,2018.0,0,1,0,0,4
0,3.0,0,3.0,202,0,0,1,-16.538116,-68.050255,105000.0,1,,0,1,0,0,3
0,5.0,1,3.0,0,139,0,1,-16.524466,-68.069466,131000.0,2,,1,0,0,0,1
0,1.0,0,1.0,0,36,0,0,-16.538839000000007,-68.086327,51500.0,2,,0,1,0,0,4
0,1.0,0,1.0,0,63,0,0,-16.542692000000002,-68.087242,67000.0,2,,0,1,0,0,4
0,1.0,0,1.0,0,36,0,0,-16.542360000000002,-68.08530400000001,51500.0,2,,0,1,0,0,4
0,2.0,1,2.0,82,0,1,1,-16.540607,-68.056076,100000.0,1,2016.0,0,0,1,0,10
0,3.0,1,3.0,136,0,1,2,-16.544792,-68.05501600000001,170000.0,2,2016.0,0,0,1,0,9
0,3.0,1,4.0,284,0,0,0,-16.509462,-68.12812,250000.0,2,,0,0,1,0,13
0,3.0,0,3.0,300,0,0,1,-16.544516,-68.072548,180000.0,2,,0,0,1,0,9
0,5.0,1,3.0,206,0,1,2,-16.544453,-68.07309000000001,250000.0,1,2016.0,0,0,1,0,9
0,4.0,1,3.0,135,0,1,1,-16.506157,-68.081322,105000.0,1,2018.0,0,0,1,0,8
