address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
Achumani,0,40002059,5831204,ENABLED,5,0,5,UC-261574, no social con 20% de aporte propio. ,06/03/2018,420,220,0,Inmediata,1715,2215.40,11766,1568,10760,2,261574,29,1,1,-16.512779,La Paz,-68.053574,$us,Achumani,0,310000,La Paz,2,Casa,Venta,,2018
Sopocachi,0,40002059,5831204,ENABLED,4,0,5,UC-272304, no social con 20% de aporte propio. ,23/03/2018,360,300,0,Inmediata,1992,2657.42,13663,1821,12495,3,272304,47,1,1,-16.51156,La Paz,-68.130341,$us,Sopocachi,0,360000,La Paz,2,Casa,Venta,,
"FCV9262 – CASA EN VENTA, SOPOCACHI",0,40002059,5831204,ENABLED,,0,,UC-465991, no social con 20% de aporte propio. ,06/02/2019,586,472,0,Inmediata,3043,3821.16,20875,2783,19090,0,465991,178,1,1,-16.513599,La Paz,-68.122757,$us,San Jorge,0,550000,La Paz,2,Casa,Venta,,
Miraflores,0,40002059,5831204,ENABLED,4,0,5,UC-262352, no social con 20% de aporte propio. ,07/03/2018,417,175,0,Inmediata,1881,2429.79,12904,1720,11801,0,262352,41,1,1,-16.494057,La Paz,-68.123672,$us,Miraflores,0,340000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,5,0,3,UC-270846, no social con 20% de aporte propio. ,20/03/2018,250,300,0,Inmediata,1521,2026.80,10437,1391,9545,2,270846,29,1,1,-16.526297,La Paz,-68.065102,$us,Achumani,0,275000,La Paz,1,Casa,Venta,,
Las Lomas Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-292453, no social con 20% de aporte propio. ,29/04/2019,237,143,0,Inmediata,1233,1353.67,8458,1128,7735,1,292453,29,1,1,-16.51944,La Paz,-68.058838,$us,Achumani,0,195000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,0,4,UC-263433, no social con 20% de aporte propio. ,08/03/2018,317,336,0,Inmediata,1649,2215.24,11310,1508,10343,4,263433,29,1,1,-16.53064,La Paz,-68.071404,$us,Achumani,0,298000,La Paz,2,Casa,Venta,,
"FCV9865 – CASA EN VENTA, LA FLORIDA",0,40002059,5831204,ENABLED,4,0,3,UC-286299, no social con 20% de aporte propio. ,24/04/2019,464,400,0,Inmediata,2490,3126.40,17079,2277,15619,0,286299,39,1,1,-16.549179,La Paz,-68.088295,$us,La Florida,0,450000,La Paz,2,Casa,Venta,,
"FCV9481 – CASA EN VENTA, KOANI",0,40002059,5831204,ENABLED,4,0,4,UC-465984, no social con 20% de aporte propio. ,23/04/2019,354,300,0,Inmediata,2047,2570.60,14043,1872,12842,0,465984,38,1,1,-16.530369,La Paz,-68.078506,$us,Koani,0,370000,La Paz,2,Casa,Venta,,
"FCV10009 – CASA EN VENTA, LA FLORIDA",0,40002059,5831204,ENABLED,8,0,8,UC-465966, no social con 20% de aporte propio. ,24/04/2019,840,700,0,Inmediata,4979,6283.37,34158,4554,31238,8,465966,39,1,1,-16.54863,La Paz,-68.086243,$us,La Florida,0,900000,La Paz,2,Casa,Venta,,
Las Lomas Achumani,0,40002059,5831204,ENABLED,4,0,3,UC-292454, no social con 20% de aporte propio. ,29/04/2019,232,171,0,Inmediata,1359,1492.51,9326,1243,8529,1,292454,29,1,1,-16.523531,La Paz,-68.057068,$us,Achumani,0,215000,La Paz,2,Casa,Venta,,
Cota Cota,0,40002059,5831204,ENABLED,3,0,4,UC-291920, no social con 20% de aporte propio. ,24/10/2018,320,368,0,Inmediata,1931,2424.70,13246,1766,12114,2,291920,35,1,1,-16.540998,La Paz,-68.067314,$us,Cota Cota,0,349000,La Paz,2,Casa,Venta,,1998
"FCV10009 – CASA EN VENTA, LA FLORIDA",0,40002059,5831204,ENABLED,8,0,8,UC-289847, no social con 20% de aporte propio. ,24/04/2019,840,700,0,Inmediata,4979,6283.37,34158,4554,31238,8,289847,39,1,1,-16.54863,La Paz,-68.086243,$us,La Florida,0,900000,La Paz,2,Casa,Venta,,
"Urbanizacion Porvenir, Achumani",0,40002059,5831204,ENABLED,4,0,3,UC-295612, no social con 20% de aporte propio. ,25/03/2019,370,316,0,Inmediata,1252,1605.75,8588,1145,7854,2,295612,29,1,1,-16.522934,La Paz,-68.063156,$us,Achumani,0,198000,La Paz,2,Casa,Venta,,2001
Casa,0,40002059,5831204,ENABLED,3,0,3,UC-295845, no social con 20% de aporte propio. ,02/05/2018,180,300,0,Inmediata,1660,2278.82,11386,1518,10413,2,295845,37,1,1,-16.530399,La Paz,-68.087105,$us,Irpavi,0,300000,La Paz,2,Casa,Venta,,1981
"FCV10200 – CASA EN VENTA, ALTO SEGUENCOMA",0,40002059,5831204,ENABLED,2,0,3,UC-293454, no social con 20% de aporte propio. ,24/04/2019,200,300,0,Inmediata,1328,1803.54,9109,1214,8330,3,293454,46,1,1,-16.53348,La Paz,-68.103333,$us,Seguencoma,0,210000,La Paz,2,Casa,Venta,,
"ACHUMANI, URB EL PORVENIR CALLE 1 #10 ",0,40002059,5831204,ENABLED,6,0,4,UC-243122, no social con 20% de aporte propio. ,13/09/2018,512,459,0,Inmediata,3098,4043.64,21254,2833,19437,2,243122,29,1,1,-16.520861,La Paz,-68.059959,$us,Achumani,0,560000,La Paz,2,Casa,Venta,,
Lomas de achumani,0,40002059,5831204,ENABLED,3,0,3,UC-296757, no social con 20% de aporte propio. ,01/05/2018,190,308,0,Inmediata,1069,1283.73,7331,977,6704,1,296757,29,1,1,-16.521841,La Paz,-68.057945,$us,Achumani,0,169000,La Paz,2,Casa,Venta,,
"FCV7686 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,4,0,5,UC-244182, no social con 20% de aporte propio. ,24/04/2019,329,715,0,Inmediata,2102,2886.50,14422,1923,13189,5,244182,29,1,1,-16.516829,La Paz,-68.062103,$us,Achumani,0,380000,La Paz,2,Casa,Venta,,
"FCV7686 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,4,0,5,UC-466029, no social con 20% de aporte propio. ,24/04/2019,329,715,0,Inmediata,2102,2640.07,14422,1923,13189,5,466029,29,1,1,-16.516829,La Paz,-68.062103,$us,Achumani,0,380000,La Paz,2,Casa,Venta,,
"FCV7975 – CASA EN VENTA, CALACOTO",0,40002059,5831204,ENABLED,5,0,5,UC-466023, no social con 20% de aporte propio. ,24/04/2019,590,580,0,Inmediata,4869,6113.85,33399,4452,30544,1,466023,55,1,1,-16.547617,La Paz,-68.06813,$us,Auquisamaña,0,880000,La Paz,2,Casa,Venta,,
"FCV8190 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,4,0,4,UC-466018, no social con 20% de aporte propio. ,24/04/2019,295,300,0,Inmediata,1826,2362.17,12525,1670,11454,3,466018,29,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,330000,La Paz,2,Casa,Venta,,
"FCV7975 – CASA EN VENTA, CALACOTO",0,40002059,5831204,ENABLED,5,0,5,UC-252686, no social con 20% de aporte propio. ,24/04/2019,590,580,0,Inmediata,4869,6485.77,33399,4452,30544,1,252686,55,1,1,-16.547617,La Paz,-68.06813,$us,Auquisamaña,0,880000,La Paz,2,Casa,Venta,,
"ACHUMANI, IDEAL PARA DOS FAMILIAS",0,40002059,5831204,ENABLED,5,0,4,UC-314979, no social con 20% de aporte propio. ,08/04/2019,500,518,0,Inmediata,2429,3241.46,16662,2221,15237,6,314979,29,1,1,-16.511997,La Paz,-68.055832,$us,Achumani,0,439000,La Paz,2,Casa,Venta,,
San alberto Bella vista,0,40002059,5831204,ENABLED,6,0,4,UC-250073, no social con 20% de aporte propio. ,17/02/2018,451,752,0,Inmediata,3596,4630.35,24670,3289,22561,5,250073,37,1,1,-16.530622,La Paz,-68.091637,$us,Irpavi,0,650000,La Paz,2,Casa,Venta,,
"FCV11093 – CASAS EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,4,0,4,UC-307997, no social con 20% de aporte propio. ,24/04/2019,260,176,0,Inmediata,1549,1954.83,10627,1417,9719,2,307997,29,1,1,-16.516829,La Paz,-68.062103,$us,Achumani,0,280000,La Paz,1,Casa,Venta,,
Calacoto,0,40002059,5831204,ENABLED,3,0,4,UC-253284, no social con 20% de aporte propio. ,24/09/2018,451,480,0,Inmediata,3098,3890.63,21254,2833,19437,3,253284,32,1,1,-16.538839,La Paz,-68.079552,$us,Calacoto,0,560000,La Paz,2,Casa,Venta,,1990
"FCV11211 – CASA EN VENTA, PAMIRPAMPA",0,40002059,5831204,ENABLED,5,0,4,UC-465907, no social con 20% de aporte propio. ,24/04/2019,420,600,0,Inmediata,2324,2917.98,15941,2125,14578,2,465907,41,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,420000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-302123, no social con 20% de aporte propio. ,17/05/2018,260,330,0,Inmediata,1568,1885.27,10757,1434,9838,2,302123,29,1,1,-16.520557,La Paz,-68.066078,$us,Achumani,0,248000,La Paz,2,Casa,Venta,,
"FCV11211 – CASA EN VENTA, PAMIRPAMPA",0,40002059,5831204,ENABLED,5,0,4,UC-324984, no social con 20% de aporte propio. ,24/04/2019,420,600,0,Inmediata,2324,2896.62,15941,2125,14578,2,324984,41,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,420000,La Paz,2,Casa,Venta,,
"FCV11640 – CASAS EN PREVENTA, LOMAS DE ACHUMANI",0,40002059,5831204,ENABLED,3,0,4,UC-322575, no social con 20% de aporte propio. ,24/04/2019,160,250,0,Inmediata,980,1076.87,6723,896,6148,1,322575,29,1,1,-16.522369,La Paz,-68.055443,$us,Achumani,0,155000,La Paz,2,Casa,Venta,,
"Alto Irpavi, Urbanización Peña Azul calle 18. ",0,40002059,5831204,ENABLED,3,0,4,UC-310608, no social con 20% de aporte propio. ,28/04/2019,270,150,0,Inmediata,1157,1276.58,7938,1058,7259,2,310608,180,1,1,-16.50861,La Paz,-68.083313,$us,Alto Irpavi,0,183000,La Paz,2,Casa,Venta,800.00 $us,2007
"FCV11494 – CASA EN VENTA, LA ESCONDIDA",0,40002059,5831204,ENABLED,4,0,3,UC-465895, no social con 20% de aporte propio. ,24/04/2019,470,550,0,Inmediata,2766,3470.95,18977,2530,17355,2,465895,41,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,500000,La Paz,2,Casa,Venta,,
"FCV11903 – CASA EN VENTA, PAMIRPAMPA",0,40002059,5831204,ENABLED,5,0,5,UC-338170, no social con 20% de aporte propio. ,24/04/2019,410,601,0,Inmediata,2490,3126.40,17079,2277,15619,4,338170,41,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,450000,La Paz,2,Casa,Venta,,
"FCV12522 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,6,0,6,UC-465861, no social con 20% de aporte propio. ,24/04/2019,720,890,0,Inmediata,4426,5558.05,30363,4048,27767,5,465861,29,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,800000,La Paz,2,Casa,Venta,,
"FCV11494 – CASA EN VENTA, LA ESCONDIDA",0,40002059,5831204,ENABLED,4,0,3,UC-316516, no social con 20% de aporte propio. ,24/04/2019,470,550,0,Inmediata,2766,3470.95,18977,2530,17355,2,316516,41,1,1,-16.489689,La Paz,-68.119293,$us,Miraflores,0,500000,La Paz,2,Casa,Venta,,
"FCV11640 – CASAS EN PREVENTA, LOMAS DE ACHUMANI",0,40002059,5831204,ENABLED,3,0,4,UC-465886, no social con 20% de aporte propio. ,24/04/2019,160,250,0,Inmediata,980,1076.87,6723,896,6148,1,465886,29,1,1,-16.522369,La Paz,-68.055443,$us,Achumani,0,155000,La Paz,2,Casa,Venta,,
"FCV12522 – CASA EN VENTA, ACHUMANI",0,40002059,5831204,ENABLED,6,0,6,UC-375160, no social con 20% de aporte propio. ,24/04/2019,720,890,0,Inmediata,4426,5508.36,30363,4048,27767,5,375160,29,1,1,-16.53603,La Paz,-68.077698,$us,Achumani,0,800000,La Paz,2,Casa,Venta,,
Achumani,0,40002059,5831204,ENABLED,6,0,4,UC-389347, no social con 20% de aporte propio. ,01/04/2019,600,600,0,Inmediata,3154,3924.70,21634,2884,19784,5,389347,29,1,1,-16.522631,La Paz,-68.048798,$us,Achumani,0,570000,La Paz,2,Casa,Venta,,2004
ACHUMANI,0,40002059,5831204,SOLD,4,0,4,UC-345501, no social con 20% de aporte propio. ,21/06/2018,270,350,0,Inmediata,1715,2134.49,11766,1568,10760,2,345501,29,1,1,-16.519325,La Paz,-68.062523,$us,Achumani,0,310000,La Paz,2,Casa,Venta,,
IRPAVI EL VERGEL,0,40002059,5831204,SOLD,4,0,4,UC-344289, no social con 20% de aporte propio. ,21/06/2018,420,630,0,Inmediata,2490,3098.45,17079,2277,15619,2,344289,37,1,1,-16.506409,La Paz,-68.085144,$us,Irpavi,0,450000,La Paz,2,Casa,Venta,,
" Achumani, Avenida Alexander, casi Frente Col. Alemán, Urb. Lamyrpampa, A 7 Minutos De C/23 Calacoto. Ref. 699-00-770 - ",0,40002059,5831204,ENABLED,5,0,5,UC-367666, no social con 20% de aporte propio. ,21/04/2019,430,300,0,08/2019,1438,1790.22,9868,1316,9024,3,367666,29,1,1,-16.525263,La Paz,-68.0616,$us,Achumani,0,260000,La Paz,1,Casa,Venta,,2019
Villa Salomé Calle 2,0,40002059,5831204,ENABLED,2,0,3,UC-353343, no social con 20% de aporte propio. ,22/06/2018,215,645,0,Inmediata,1660,2065.63,11386,1518,10413,1,353343,43,1,1,-16.488657,La Paz,-68.100113,$us,Pampahasi,0,300000,La Paz,2,Casa,Venta,,1984
"FCV12611 – CASA EN VENTA, VALLE DE ARANJUEZ",0,40002059,5831204,ENABLED,5,0,4,UC-377782, no social con 20% de aporte propio. ,24/04/2019,620,1050,0,Inmediata,4924,6808.61,33779,4503,30891,5,377782,32,1,1,-16.537254,La Paz,-68.072968,$us,Calacoto,0,890000,La Paz,2,Casa,Venta,,
"FCV13267 – CASA EN VENTA ,  ACHUMANI",0,40002059,5831204,ENABLED,5,0,4,UC-465843, no social con 20% de aporte propio. ,24/04/2019,500,500,0,Inmediata,3071,3979.47,21064,2808,19264,3,465843,29,1,1,-16.522684,La Paz,-68.057991,$us,Achumani,0,555000,La Paz,2,Casa,Venta,,
"IRPAVI, EL VERGEL",0,40002059,5831204,ENABLED,5,0,4,UC-417639, no social con 20% de aporte propio. ,22/07/2018,475,520,0,Inmediata,2102,2616.47,14422,1923,13189,3,417639,37,1,1,-16.509399,La Paz,-68.085518,$us,Irpavi,0,380000,La Paz,2,Casa,Venta,,
"CÓDIGO 11901, CASA PAREADA EN VENTA, ACHUMANI, LAS LOMAS, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,4,0,3,UC-415966, no social con 20% de aporte propio. ,19/01/2019,237,142,0,Inmediata,1233,1353.67,8458,1128,7735,2,415966,29,1,1,-16.521685,La Paz,-68.05352,$us,Achumani,0,195000,La Paz,1,Casa,Venta,,
"CODIGO 11900, CASA EN VENTA, ACHUMANI, LAS LOMAS, LA PAZ, BOLIVIA",0,40002059,5831204,ENABLED,4,0,3,UC-415963, no social con 20% de aporte propio. ,19/01/2019,232,171,0,Inmediata,1359,1492.51,9326,1243,8529,2,415963,29,1,1,-16.522589,La Paz,-68.052231,$us,Achumani,0,215000,La Paz,1,Casa,Venta,,
"Final Irpavi 
",0,40002059,5831204,SOLD,5,0,4,UC-418131, no social con 20% de aporte propio. ,28/11/2018,400,650,0,Inmediata,2324,2891.89,15941,2125,14578,3,418131,37,1,1,-16.507076,La Paz,-68.083351,$us,Irpavi,0,420000,La Paz,2,Casa,Venta,,
Achumani - Las Lomas,0,40002059,5831204,ENABLED,3,0,3,UC-415096, no social con 20% de aporte propio. ,15/04/2019,207,163,0,Inmediata,1195,1301.35,8198,1093,7497,1,415096,29,1,1,-16.525108,La Paz,-68.051933,$us,Achumani,0,189000,La Paz,1,Casa,Venta,,2018
"FCV13267 – CASA EN VENTA ,  ACHUMANI",0,40002059,5831204,ENABLED,5,0,4,UC-414827, no social con 20% de aporte propio. ,24/04/2019,500,500,0,Inmediata,3071,3979.47,21064,2808,19264,3,414827,29,1,1,-16.523836,La Paz,-68.060608,$us,Achumani,0,555000,La Paz,2,Casa,Venta,,
FCV14005 – COMPRA TU CASA EN UMAMANTA,0,40002059,5831204,ENABLED,,0,4,UC-465823, no social con 20% de aporte propio. ,24/04/2019,470,984,0,Inmediata,2932,3682.21,20116,2682,18396,3,465823,179,1,1,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,
"La Barqueta, Achumani",0,40002059,5831204,ENABLED,5,0,4,UC-446006, no social con 20% de aporte propio. ,04/02/2019,296,298,0,Inmediata,2158,2698.53,14802,1973,13537,3,446006,29,1,1,-16.519228,La Paz,-68.064896,$us,Achumani,0,390000,La Paz,2,Casa,Venta,,2014
FCV16145 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,3,0,4,UC-465719, no social con 20% de aporte propio. ,24/04/2019,680,400,0,Inmediata,4315,5419.10,29604,3947,27073,4,465719,32,1,1,-16.543945,La Paz,-68.084259,$us,Calacoto,0,780000,La Paz,2,Casa,Venta,,
FCV15493 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,,0,,UC-465750, no social con 20% de aporte propio. ,24/04/2019,0,0,0,Inmediata,3762,4724.34,25809,3441,23602,0,465750,29,1,1,-16.521828,La Paz,-68.061707,$us,Achumani,0,680000,La Paz,2,Casa,Venta,,
"Código 11967, ALTO IRPAVI",0,40002059,5831204,ENABLED,5,0,4,UC-420122, no social con 20% de aporte propio. ,15/01/2019,270,150,0,Inmediata,1157,1277.62,7938,1058,7259,2,420122,180,1,1,-16.519421,La Paz,-68.076736,$us,Alto Irpavi,0,183000,La Paz,2,Casa,Venta,,
"URBANIZACIÓN EL MIRADOR A 5 MINUTOS DE LA PLAZA ESCALANTE, ZONA SUR ACHUMANI",0,40002059,5831204,ENABLED,6,0,5,UC-444308, no social con 20% de aporte propio. ,03/09/2018,450,300,0,Inmediata,2285,2848.35,15675,2090,14335,2,444308,29,1,1,-16.519045,La Paz,-68.060539,$us,Achumani,0,413000,La Paz,1,Casa,Venta,,2015
FCV15493 – COMPRA TU CASA EN ACHUMANI,0,40002059,5831204,ENABLED,,0,,UC-441532, no social con 20% de aporte propio. ,24/04/2019,0,0,0,Inmediata,3762,4689.77,25809,3441,23602,0,441532,29,1,1,-16.520065,La Paz,-68.057442,$us,Achumani,0,680000,La Paz,2,Casa,Venta,,
FCV14005 – COMPRA TU CASA EN UMAMANTA,0,40002059,5831204,ENABLED,,0,4,UC-420362, no social con 20% de aporte propio. ,24/04/2019,470,984,0,Inmediata,2932,3649.29,20116,2682,18396,3,420362,179,1,1,-16.607626,La Paz,-68.070259,$us,Río Abajo,0,530000,La Paz,2,Casa,Venta,,
FCV16145 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,3,0,4,UC-447897, no social con 20% de aporte propio. ,24/04/2019,680,400,0,Inmediata,4315,5379.44,29604,3947,27073,4,447897,32,1,1,-16.544624,La Paz,-68.084351,$us,Calacoto,0,780000,La Paz,2,Casa,Venta,,
"Achumani, el faro",0,40002059,5831204,ENABLED,4,1,4,UC-504663, no social con 20% de aporte propio. ,29/04/2019,457,427,0,Inmediata,2545,3208.89,17459,2327,15966,1,504663,29,1,1,-16.522642,La Paz,-68.062607,$us,Achumani,0,460000,La Paz,2,Casa,Venta,,
Tomasa murillo,0,40002059,5831204,ENABLED,8,0,7,UC-447250, no social con 20% de aporte propio. ,19/03/2019,613,400,0,01/2019,4426,5862.22,30363,4048,27767,10,447250,29,1,1,-16.536041,La Paz,-68.075798,$us,Achumani,0,800000,La Paz,1,Casa,Venta,,2017
Calle 28 de Cota Cota,0,40002059,5831204,ENABLED,4,0,3,UC-430035, no social con 20% de aporte propio. ,28/01/2019,467,480,0,Inmediata,2600,3281.32,17838,2378,16313,4,430035,35,1,1,-16.542818,La Paz,-68.065536,$us,Cota Cota,0,470000,La Paz,2,Casa,Venta,,2014
Achumani,0,40002059,5831204,ENABLED,4,0,4,UC-426425, no social con 20% de aporte propio. ,06/08/2018,420,620,0,Inmediata,3093,3855.27,21216,2828,19402,3,426425,29,1,1,-16.516155,La Paz,-68.06189,$us,Achumani,0,559000,La Paz,2,Casa,Venta,,
FCV14781 – COMPRA TU CASA EN OBRAJES,0,40002059,5831204,ENABLED,4,0,4,UC-465787, no social con 20% de aporte propio. ,24/04/2019,943,0,0,Inmediata,4205,5280.15,28845,3845,26379,1,465787,42,1,1,-16.522842,La Paz,-68.108994,$us,Obrajes,0,760000,La Paz,2,Casa,Venta,,
Aranjuez,0,40002059,5831204,ENABLED,5,0,4,UC-434022, no social con 20% de aporte propio. ,18/09/2018,362,176,0,Inmediata,1604,2000.05,11007,1467,10066,1,434022,151,1,1,-16.558542,La Paz,-68.093262,$us,Aranjuez,0,290000,La Paz,2,Casa,Venta,,
FCV15067 – COMPRA TU CASA EN CALACOTO,0,40002059,5831204,ENABLED,8,0,12,UC-437939, no social con 20% de aporte propio. ,24/04/2019,0,910,0,Inmediata,6545,8158.82,44899,5986,41061,8,437939,32,1,1,-16.543055,La Paz,-68.086182,$us,Calacoto,0,1183000,La Paz,2,Casa,Venta,,
