address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension_built,dimension_ground,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_neighborhood,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
Miraflores cerca Estadio,0,40002059,5831204,ENABLED,2,0,3,UC-542167, no social con 20% de aporte propio. ,02/04/2019,104,0,0,Inmediata,822,,5639,752,5157,1,542167,41,2,1,-16.502548,La Paz,-68.125237,$us,Miraflores,0,130000,La Paz,2,Departamento,Venta,,
"SOPOCACHI, DEPARTAMENTO EN VENTA ",0,40002059,5831204,ENABLED,3,0,3,UC-540821, no social con 20% de aporte propio. ,09/04/2019,157,0,0,Inmediata,1043,,7157,954,6545,1,540821,178,2,1,-16.50757,La Paz,-68.12738,$us,San Jorge,0,165000,La Paz,2,Departamento,Venta,,
Avenida Julio Patiño #1371 entre calles 19 y 20 de Calacoto.,0,40002059,5831204,ENABLED,4,0,3,UC-495350, no social con 20% de aporte propio. ,15/04/2019,157,0,0,Inmediata,1138,1076.00,7808,1041,7140,0,495350,32,2,1,-16.539978,La Paz,-68.079346,$us,Calacoto,0,180000,La Paz,1,Departamento,Venta,,2018
ACHUMANI ,0,44130787,6433059,ENABLED,1,0,1,UC-540773, social. ,28/03/2019,26,0,0,Inmediata,160,,1101,144,990,1,540773,29,2,1,-16.526909,La Paz,-68.053131,$us,Achumani,0,28000,La Paz,1,Departamento,Venta,,
Calle 11 de Calacoto,0,48463835,7064699,ENABLED,2,0,2,UC-541922, social. ,31/03/2019,108,0,0,05/2019,602,,4133,546,3743,0,541922,32,2,1,-16.541636,La Paz,-68.086761,$us,Calacoto,0,101000,La Paz,1,Departamento,Venta,,
EN VENTA DEPARTAMENTO DE 1 DORMITORIO: SOPOCACHI,0,44130787,6433059,ENABLED,1,0,1,UC-541692, social. ,30/03/2019,49,0,0,Inmediata,317,,2174,285,1955,1,541692,47,2,1,-16.518309,La Paz,-68.128113,$us,Sopocachi,0,55300,La Paz,1,Departamento,Venta,,2019
IRPAVI II CALLE 3 # 150,0,48463835,7064699,ENABLED,3,0,2,UC-543008, social. ,03/04/2019,105,0,0,Inmediata,507,,3478,459,3150,0,543008,37,2,1,-16.502754,La Paz,-68.081741,$us,Irpavi,0,85000,La Paz,2,Departamento,Venta,,2016
OPORTUNIDAD!!!   DPTO. de 140 mtrs a $us.135.000 ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-542513, no social con 20% de aporte propio. ,02/04/2019,140,0,0,Inmediata,854,,5856,781,5355,1,542513,29,2,1,-16.529091,La Paz,-68.072105,$us,Achumani,0,135000,La Paz,1,Departamento,Venta,,2018
Calle 5 de Achumani con Av. Fuerza Naval,0,48463835,7064699,ENABLED,2,0,2,UC-550403, social. ,24/04/2019,70,0,0,Inmediata,698,,4787,632,4335,1,550403,29,2,1,-16.521437,La Paz,-68.059959,$us,Achumani,0,117000,La Paz,1,Departamento,Venta,,2017
OPORTUNIDAD!!! $us.115.000.- DPTO.  DE 3D EN VENTA IRPAVI ,0,48463835,7064699,ENABLED,3,0,3,UC-550064, social. ,23/04/2019,116,0,0,Inmediata,686,,4705,621,4261,1,550064,37,2,1,-16.512178,La Paz,-68.086632,$us,Irpavi,0,115000,La Paz,2,Departamento,Venta,,2003
"ACHUMANI, DEPARTAMENTO EN VENTA",0,40002059,5831204,ENABLED,3,0,3,UC-542214, no social con 20% de aporte propio. ,09/04/2019,156,0,0,Inmediata,917,,6290,838,5752,2,542214,29,2,1,-16.525202,La Paz,-68.070427,$us,Achumani,0,145000,La Paz,2,Departamento,Venta,,
Achumani calle 32,0,48463835,7064699,ENABLED,3,0,2,UC-543657, social. ,05/04/2019,100,0,0,Inmediata,686,,4705,621,4261,1,543657,29,2,1,-16.518337,La Paz,-68.062218,$us,Achumani,0,115000,La Paz,2,Departamento,Venta,,
C/ JOSE MARIA ZALLES,0,48463835,7064699,ENABLED,1,0,1,UC-551322, social. ,29/04/2019,52,0,1,Inmediata,495,,3396,448,3076,0,551322,237,2,1,-16.544445,La Paz,-68.07737,$us,San Miguel,0,83000,La Paz,2,Departamento,Venta,,
LOS PINOS CALLE 27,0,40002059,5831204,ENABLED,3,0,2,UC-551435, no social con 20% de aporte propio. ,27/04/2019,150,0,0,Inmediata,917,,6290,838,5752,1,551435,52,2,1,-16.545401,La Paz,-68.069168,$us,Los Pinos,0,145000,La Paz,2,Departamento,Venta,,
Achumani-Huantaqui,0,40002059,5831204,ENABLED,3,0,3,UC-550909, no social con 20% de aporte propio. ,25/04/2019,167,0,0,Inmediata,885,,6073,810,5553,1,550909,29,2,1,-16.523125,La Paz,-68.055603,$us,Achumani,0,140000,La Paz,1,Departamento,Venta,,2018
El Prado ,0,40002059,5831204,ENABLED,2,0,3,UC-550824, no social con 20% de aporte propio. ,25/04/2019,99,0,0,Inmediata,790,,5422,723,4958,0,550824,44,2,1,-16.486626,La Paz,-68.138237,$us,Centro,0,125000,La Paz,2,Departamento,Venta,,
Cota Cota,0,40002059,5831204,ENABLED,3,0,3,UC-551337, no social con 20% de aporte propio. ,27/04/2019,185,0,0,Inmediata,1138,,7808,1041,7140,1,551337,35,2,1,-16.543488,La Paz,-68.063538,$us,Cota Cota,0,180000,La Paz,2,Departamento,Venta,,
Cota Cota,0,40002059,5831204,ENABLED,4,0,3,UC-550854, no social con 20% de aporte propio. ,25/04/2019,135,0,0,Inmediata,948,,6506,867,5950,1,550854,35,2,1,-16.540401,La Paz,-68.068443,$us,Cota Cota,0,150000,La Paz,2,Departamento,Venta,,
La paz,0,44130787,6433059,ENABLED,1,0,1,UC-549763, social. ,22/04/2019,300,0,0,Inmediata,172,,1180,155,1061,1,549763,53,2,1,-16.576151,La Paz,-68.082581,$us,Mallasa,0,30000,La Paz,1,Departamento,Venta,,
FDV30608 – COMPRA TU DEPARTAMENTO EN CALACOTO,0,40002059,5831204,ENABLED,5,1,3,UC-539362, no social con 20% de aporte propio. ,24/04/2019,206,0,0,Inmediata,1328,,9109,1214,8330,1,539362,32,2,1,-16.545647,La Paz,-68.084236,$us,Calacoto,0,210000,La Paz,2,Departamento,Venta,,
Achumani ,0,40002059,5831204,ENABLED,3,0,3,UC-540032, no social con 20% de aporte propio. ,02/04/2019,148,0,0,Inmediata,873,,5986,798,5474,1,540032,29,2,1,-16.522993,La Paz,-68.054504,$us,Achumani,0,138000,La Paz,2,Departamento,Venta,,2017
Calacoto,0,40002059,5831204,ENABLED,4,0,3,UC-550190, no social con 20% de aporte propio. ,23/04/2019,200,0,0,Inmediata,1328,,9109,1214,8330,1,550190,32,2,1,-16.542147,La Paz,-68.083687,$us,Calacoto,0,210000,La Paz,1,Departamento,Venta,,2017
DEPARTAMENTO EN VENTA AV. ARCE,0,40002059,5831204,ENABLED,5,0,3,UC-539097, no social con 20% de aporte propio. ,24/03/2019,187,0,0,Inmediata,1466,,10058,1341,9198,2,539097,178,2,1,-16.50757,La Paz,-68.126648,$us,San Jorge,0,265000,La Paz,1,Departamento,Venta,,
Avenida Arce a una cuadra de la plaza Isabel la Católica,0,40002059,5831204,ENABLED,4,0,3,UC-536311, no social con 20% de aporte propio. ,25/03/2019,265,0,0,Inmediata,1411,,9678,1290,8851,1,536311,178,2,1,-16.509186,La Paz,-68.123894,$us,San Jorge,0,255000,La Paz,2,Departamento,Venta,,
Calle 15 de Calacoto,0,40002059,5831204,ENABLED,4,0,3,UC-540421, no social con 20% de aporte propio. ,27/03/2019,222,0,0,Inmediata,1826,,12525,1670,11454,2,540421,32,2,1,-16.539703,La Paz,-68.083946,$us,Calacoto,0,330000,La Paz,1,Departamento,Venta,,2016
Bolognia Calle 1 Lado Parque Infantil de Los Leones,0,44130787,6433059,ENABLED,2,0,4,UC-552016, social. ,29/04/2019,139,0,0,Inmediata,430,,2949,387,2652,1,552016,31,2,1,-16.516251,La Paz,-68.089981,$us,Bolognia,0,75000,La Paz,2,Departamento,Venta,,
"MIRAFLORES, CALLE GUERRILLEROS LANZA",0,44130787,6433059,ENABLED,1,0,1,UC-539811, social. ,26/03/2019,51,0,0,12/2020,304,,2084,273,1874,1,539811,41,2,1,-16.487106,La Paz,-68.123238,$us,Miraflores,0,53000,La Paz,1,Departamento,Venta,,
LUJOSOS DEPARTAMENTOS IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-548193, social. ,17/04/2019,74,0,0,Inmediata,477,,3269,432,2961,0,548193,37,2,1,-16.524603,La Paz,-68.086617,$us,Irpavi,0,79900,La Paz,1,Departamento,Venta,,2019
LOS PINOS NUEVOS DPTO. EN VENTA,0,40002059,5831204,ENABLED,3,0,3,UC-548958, no social con 20% de aporte propio. ,19/04/2019,120,0,0,Inmediata,816,,5595,746,5117,1,548958,52,2,1,-16.543015,La Paz,-68.07122,$us,Los Pinos,0,129000,La Paz,2,Departamento,Venta,,2017
ACHUMANI LAS LOMAS ,0,40002059,5831204,ENABLED,3,0,3,UC-551414, no social con 20% de aporte propio. ,27/04/2019,152,0,0,Inmediata,822,,5639,752,5157,1,551414,29,2,1,-16.52318,La Paz,-68.053925,$us,Achumani,0,130000,La Paz,1,Departamento,Venta,,2017
Los Nuevos Pinos bloque 19 Departamento 8B,0,40002059,5831204,ENABLED,4,0,3,UC-549689, no social con 20% de aporte propio. ,24/04/2019,120,0,0,09/2019,854,,5856,781,5355,1,549689,52,2,1,-16.544352,La Paz,-68.071594,$us,Los Pinos,0,135000,La Paz,1,Departamento,Venta,,2019
Calacoto avenida Ballivian,0,40002059,5831204,ENABLED,5,0,4,UC-550857, no social con 20% de aporte propio. ,25/04/2019,200,0,0,Inmediata,1391,,9543,1272,8727,1,550857,32,2,1,-16.539951,La Paz,-68.086845,$us,Calacoto,0,220000,La Paz,2,Departamento,Venta,,
Calle 35 #12,0,40002059,5831204,ENABLED,4,0,3,UC-541795, no social con 20% de aporte propio. ,31/03/2019,209,0,0,Inmediata,1126,,7721,1029,7061,1,541795,29,2,1,-16.514805,La Paz,-68.062607,$us,Achumani,0,178000,La Paz,2,Departamento,Venta,,2006
FDV32079 – COMPRA ESTE DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-550001, social. ,24/04/2019,77,0,0,Inmediata,585,,4010,529,3631,1,550001,180,2,1,-16.518581,La Paz,-68.082283,$us,Alto Irpavi,0,98000,La Paz,2,Departamento,Venta,,
Av. 6 de Aosto entre Pedro Salazar y Pinilla,0,40002059,5831204,ENABLED,4,0,3,UC-550112, no social con 20% de aporte propio. ,23/04/2019,148,0,0,Inmediata,999,,6853,914,6267,1,550112,178,2,1,-16.510933,La Paz,-68.124374,$us,San Jorge,0,158000,La Paz,2,Departamento,Venta,,1995
ACHUMANI CALLE 29,0,40002059,5831204,ENABLED,3,0,3,UC-551416, no social con 20% de aporte propio. ,27/04/2019,182,0,0,Inmediata,1549,,10627,1417,9719,1,551416,29,2,1,-16.522394,La Paz,-68.063339,$us,Achumani,0,280000,La Paz,1,Departamento,Venta,,2016
"CALACOTO, PRECIOSO DEPARTAMENTO EN VENTA",0,40002059,5831204,ENABLED,4,0,4,UC-542521, no social con 20% de aporte propio. ,24/04/2019,162,0,0,Inmediata,1138,,7808,1041,7140,1,542521,32,2,1,-16.539518,La Paz,-68.080002,$us,Calacoto,0,180000,La Paz,2,Departamento,Venta,,
Achumani ,0,40002059,5831204,ENABLED,3,0,3,UC-540480, no social con 20% de aporte propio. ,29/04/2019,164,0,0,Inmediata,1170,,8025,1070,7339,1,540480,29,2,1,-16.520245,La Paz,-68.06369,$us,Achumani,0,185000,La Paz,1,Departamento,Venta,,2019
"Avenida del Aviador, Achumani ",0,40002059,5831204,ENABLED,4,0,3,UC-542200, no social con 20% de aporte propio. ,29/04/2019,162,0,0,Inmediata,854,,5856,781,5355,1,542200,29,2,1,-16.53454,La Paz,-68.071526,$us,Achumani,0,135000,La Paz,1,Departamento,Venta,,2018
"Av. Costanera, 28 de los pinos",0,40002059,5831204,ENABLED,2,0,2,UC-542711, no social con 20% de aporte propio. ,03/04/2019,108,0,0,Inmediata,822,,5639,752,5157,1,542711,35,2,1,-16.546474,La Paz,-68.063286,$us,Cota Cota,0,130000,La Paz,2,Departamento,Venta,,2010
DEPARTAMENTO EN VENTA DE DOS DORMITORIOS IRPAVI ,0,48463835,7064699,ENABLED,2,0,2,UC-543600, social. ,20/04/2019,82,0,0,Inmediata,549,,3764,497,3409,1,543600,37,2,1,-16.522505,La Paz,-68.084892,$us,Irpavi,0,92000,La Paz,1,Departamento,Venta,,2018
Achumani,0,40002059,5831204,ENABLED,3,0,3,UC-540195, no social con 20% de aporte propio. ,25/04/2019,164,0,0,Inmediata,1201,,8241,1099,7537,1,540195,29,2,1,-16.521053,La Paz,-68.06588,$us,Achumani,0,190000,La Paz,1,Departamento,Venta,,
"San Miguel, Calle José María Zalles 919, Edificio Pleyades",0,48463835,7064699,ENABLED,2,0,1,UC-543573, social. ,04/04/2019,52,0,0,Inmediata,496,,3404,449,3083,0,543573,237,2,1,-16.543921,La Paz,-68.078438,$us,San Miguel,0,83200,La Paz,1,Departamento,Venta,,2018
"Manzano 11 Alto Calacoto , a 1 minuto de la calle 21 de Calacoto y Costanera",0,44130787,6433059,ENABLED,1,0,2,UC-543047, social. ,03/04/2019,58,0,0,11/2019,299,,2052,269,1846,1,543047,32,2,1,-16.549536,La Paz,-68.071564,$us,Calacoto,0,52200,La Paz,1,Departamento,Venta,,
"3 de achumani, calle lateral a la principal",0,46605679,6793831,ENABLED,2,0,2,UC-545504, social. ,10/04/2019,69,0,0,Inmediata,744,,5106,679,4655,1,545504,29,2,1,-16.521437,La Paz,-68.058563,$us,Achumani,0,120000,La Paz,1,Departamento,Venta,,
Calle 18 de Irpavi,0,40002059,5831204,ENABLED,3,0,3,UC-545233, no social con 20% de aporte propio. ,09/04/2019,122,0,0,Inmediata,923,,6333,844,5791,2,545233,37,2,1,-16.520243,La Paz,-68.086868,$us,Irpavi,0,146000,La Paz,2,Departamento,Venta,,2017
Los Pinos,0,48463835,7064699,ENABLED,2,0,3,UC-545218, social. ,15/04/2019,79,0,0,Inmediata,477,,3273,432,2964,0,545218,52,2,1,-16.543739,La Paz,-68.07605,$us,Los Pinos,0,80000,La Paz,1,Departamento,Venta,,2000
Cota Cota calle 26,0,40002059,5831204,ENABLED,5,0,4,UC-545667, no social con 20% de aporte propio. ,10/04/2019,281,0,0,Inmediata,1577,,10817,1442,9892,2,545667,35,2,1,-16.540018,La Paz,-68.070168,$us,Cota Cota,0,285000,La Paz,1,Departamento,Venta,,
"Av. Gobles y Calle 6, Bajo Irpavi ",0,40002059,5831204,ENABLED,5,0,5,UC-547143, no social con 20% de aporte propio. ,22/04/2019,284,0,0,Inmediata,1486,,10193,1359,9322,1,547143,37,2,1,-16.524008,La Paz,-68.084229,$us,Irpavi,0,235000,La Paz,2,Departamento,Venta,,
"FINAL AV. SAAVEDRA, MIRAFLORES",0,40002059,5831204,ENABLED,4,0,3,UC-516497, no social con 20% de aporte propio. ,19/04/2019,113,0,0,Inmediata,803,1117.04,5509,734,5038,1,516497,41,2,1,-16.512691,La Paz,-68.117744,$us,Miraflores,0,127000,La Paz,2,Departamento,Venta,,
"Edificio Colonia Real, Avenida 14 de Septiembre #5080 esquina calle 5 de Obrajes.",0,44130787,6433059,ENABLED,2,0,1,UC-506459, social. ,29/04/2019,64,0,0,08/2019,408,802.88,2796,367,2514,0,506459,42,2,1,-16.524372,La Paz,-68.110313,$us,Obrajes,0,71107,La Paz,1,Departamento,Venta,,2019
San Miguel,0,40002059,5831204,ENABLED,3,0,3,UC-512058, no social con 20% de aporte propio. ,09/04/2019,150,0,0,Inmediata,1012,1117.04,6940,925,6347,1,512058,237,2,1,-16.541334,La Paz,-68.080391,$us,San Miguel,0,160000,La Paz,2,Departamento,Venta,,
"Calle San José #125 Zona Mallasilla, a 2 cuadras de la rotonda de mallasilla",0,48463835,7064699,ENABLED,3,0,3,UC-546171, social. ,11/04/2019,124,0,0,Inmediata,644,,4419,583,4002,1,546171,192,2,1,-16.564905,La Paz,-68.099739,$us,Mallasilla,0,108000,La Paz,1,Departamento,Venta,,2018
"Av. Fuerza Naval No 250, entre 22 y 23 de Calacoto. Edif. Torres Norma ",0,40002059,5831204,ENABLED,5,0,3,UC-544872, no social con 20% de aporte propio. ,25/04/2019,150,0,0,Inmediata,1151,,7894,1052,7220,1,544872,32,2,1,-16.536535,La Paz,-68.076256,$us,Calacoto,0,11800,La Paz,2,Departamento,Venta,,2013
"Calle Pinilla, entre las avenidas Arce y 6 de Agosto",0,40002059,5831204,ENABLED,3,0,3,UC-512377, no social con 20% de aporte propio. ,03/04/2019,141,0,0,Inmediata,1138,1291.58,7808,1041,7140,1,512377,178,2,1,-16.510738,La Paz,-68.123428,$us,San Jorge,0,180000,La Paz,2,Departamento,Venta,,1999
Los nuevos Pinos,0,40002059,5831204,ENABLED,4,0,3,UC-515466, no social con 20% de aporte propio. ,08/04/2019,120,0,0,09/2019,822,802.88,5639,752,5157,1,515466,52,2,1,-16.54468,La Paz,-68.070724,$us,Los Pinos,0,130000,La Paz,1,Departamento,Venta,,2019
EN VENTA DEPARTAMENTO: ACHUMANI,0,40002059,5831204,ENABLED,3,0,3,UC-543968, no social con 20% de aporte propio. ,28/04/2019,164,0,0,Inmediata,1201,,8241,1099,7537,1,543968,29,2,1,-16.521027,La Paz,-68.065323,$us,Achumani,0,190000,La Paz,1,Departamento,Venta,,2018
"Calle San José #125 Zona Mallasilla, a 2 cuadras de la rotonda de mallasilla",0,46605679,6793831,ENABLED,3,0,4,UC-546223, social. ,11/04/2019,144,0,0,Inmediata,750,,5148,684,4693,1,546223,192,2,1,-16.56489,La Paz,-68.099785,$us,Mallasilla,0,121000,La Paz,1,Departamento,Venta,,2018
20 DE OCTUBRE Y GUACHALLA,0,40002059,5831204,ENABLED,3,0,4,UC-520133, no social con 20% de aporte propio. ,01/02/2019,155,0,0,Inmediata,980,1068.12,6723,896,6148,1,520133,47,2,1,-16.510984,La Paz,-68.132233,$us,Sopocachi,0,155000,La Paz,2,Departamento,Venta,,
AVDA. BALLIVIAN,0,40002059,5831204,ENABLED,3,0,3,UC-518845, no social con 20% de aporte propio. ,30/01/2019,153,0,0,Inmediata,1107,1221.77,7591,1012,6942,1,518845,32,2,1,-16.539249,La Paz,-68.083946,$us,Calacoto,0,175000,La Paz,2,Departamento,Venta,,
"Sopocachi, Abdon Saavedra",0,48463835,7064699,ENABLED,2,0,2,UC-519207, social. ,13/03/2019,87,0,0,Inmediata,573,684.19,3928,519,3557,0,519207,47,2,1,-16.514317,La Paz,-68.130959,$us,Sopocachi,0,96000,La Paz,2,Departamento,Venta,,
"ACHUMANI,AV AVIADOR, CALLE 15 ",0,40002059,5831204,ENABLED,2,0,3,UC-531752, no social con 20% de aporte propio. ,03/03/2019,131,0,0,Inmediata,822,,5639,752,5157,1,531752,29,2,1,-16.535404,La Paz,-68.071289,$us,Achumani,0,130000,La Paz,2,Departamento,Venta,,2000
"Calacoto, calle 10",0,40002059,5831204,ENABLED,3,0,3,UC-520782, no social con 20% de aporte propio. ,01/04/2019,150,0,0,Inmediata,1138,1280.07,7808,1041,7140,1,520782,32,2,1,-16.5397,La Paz,-68.089844,$us,Calacoto,0,180000,La Paz,2,Departamento,Venta,,2012
FDV29022 – COMPRA TU DEPARTAMENTO EN PRE VENTA EN ALTO IRPAVI,0,48463835,7064699,ENABLED,3,0,3,UC-527506, social. ,24/04/2019,92,0,0,Inmediata,519,,3560,470,3224,1,527506,180,2,1,-16.515844,La Paz,-68.084702,$us,Alto Irpavi,0,87000,La Paz,1,Departamento,Venta,,
FDV29087 – COMPRA TU DEPARTAMENTO EN PRE VENTA EN ALTO IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-527502, social. ,24/04/2019,80,0,0,Inmediata,477,,3273,432,2964,1,527502,180,2,1,-16.516584,La Paz,-68.084793,$us,Alto Irpavi,0,80000,La Paz,1,Departamento,Venta,,
Calacoto,0,40002059,5831204,ENABLED,3,0,3,UC-528874, no social con 20% de aporte propio. ,22/02/2019,849505,0,0,Inmediata,885,,6073,810,5553,1,528874,32,2,1,-16.541492,La Paz,-68.089638,$us,Calacoto,0,140000,La Paz,2,Departamento,Venta,,2016
EDIFICIO EN VENTA,0,40002059,5831204,ENABLED,,0,,UC-515495, no social con 20% de aporte propio. ,29/04/2019,3800,3800,0,Inmediata,19364,24435.33,132838,17709,121482,0,515495,47,2,1,-16.505917,La Paz,-68.130981,$us,Sopocachi,0,3500000,La Paz,2,Departamento,Venta,,
Achumani,0,46605679,6793831,ENABLED,3,0,2,UC-529681, social. ,08/04/2019,99,0,0,Inmediata,738,,5063,673,4616,1,529681,29,2,1,-16.517553,La Paz,-68.061348,$us,Achumani,0,119000,La Paz,2,Departamento,Venta,,2012
"Calle Presbitero Medina,",0,40002059,5831204,ENABLED,4,0,3,UC-527364, no social con 20% de aporte propio. ,24/04/2019,137,0,0,Inmediata,1075,,7374,983,6744,1,527364,47,2,1,-16.515068,La Paz,-68.126251,$us,Sopocachi,0,170000,La Paz,2,Departamento,Venta,,2017
Calacoto calle 25,0,40002059,5831204,ENABLED,5,0,3,UC-533154, no social con 20% de aporte propio. ,08/04/2019,210,0,0,Inmediata,1632,,11196,1493,10239,2,533154,32,2,1,-16.539497,La Paz,-68.074707,$us,Calacoto,0,295000,La Paz,2,Departamento,Venta,,
"Los Pinos, calle 25. Al frente de la plaza de La Tortuga",0,40002059,5831204,ENABLED,4,0,4,UC-531795, no social con 20% de aporte propio. ,19/03/2019,130,0,0,Inmediata,885,,6073,810,5553,1,531795,52,2,1,-16.542562,La Paz,-68.07151,$us,Los Pinos,0,140000,La Paz,2,Departamento,Venta,,2017
Obrajes,0,40002059,5831204,ENABLED,4,0,3,UC-532920, no social con 20% de aporte propio. ,31/03/2019,116,0,0,Inmediata,885,,6073,810,5553,1,532920,42,2,1,-16.525551,La Paz,-68.109604,$us,Obrajes,0,140000,La Paz,2,Departamento,Venta,,2015
Test,0,0,0,ENABLED,2,0,3,UC-531058, no social con 20% de aporte propio. ,08/03/2019,567788,0,0,Inmediata,0,,0,0,0,1,531058,30,2,1,-16.521107,La Paz,-68.106071,$us,Alto Obrajes,0,56890887,La Paz,2,Departamento,Venta,,2012
"Achumani, Claveles del Sur",0,48463835,7064699,ENABLED,4,0,3,UC-550181, social. ,23/04/2019,152,0,0,Inmediata,656,,4501,594,4076,1,550181,29,2,1,-16.518419,La Paz,-68.05674,$us,Achumani,0,110000,La Paz,1,Departamento,Venta,,2019
Achumani,0,44130787,6433059,ENABLED,1,0,1,UC-551439, social. ,29/04/2019,45,0,0,Inmediata,401,,2752,361,2475,1,551439,29,2,1,-16.517899,La Paz,-68.062744,$us,Achumani,0,70000,La Paz,2,Departamento,Venta,,
Bajo Seguencoma,0,48463835,7064699,ENABLED,2,0,4,UC-551177, social. ,26/04/2019,180,0,0,Inmediata,656,,4501,594,4076,0,551177,46,2,1,-16.545155,La Paz,-68.09597,$us,Seguencoma,0,110000,La Paz,2,Departamento,Venta,,2000
FDV32029 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,2,0,2,UC-550014, social. ,24/04/2019,74,0,0,Inmediata,477,,3269,432,2961,0,550014,37,2,1,-16.522591,La Paz,-68.087112,$us,Irpavi,0,79900,La Paz,2,Departamento,Venta,,
Obrajes,0,40002059,5831204,ENABLED,3,0,3,UC-551463, no social con 20% de aporte propio. ,27/04/2019,155,0,0,Inmediata,1170,,8025,1070,7339,1,551463,42,2,1,-16.524887,La Paz,-68.110664,$us,Obrajes,0,185000,La Paz,1,Departamento,Venta,,
FDV28513 – COMPRA TU DEPARTAMENTO EN IRPAVI,0,48463835,7064699,ENABLED,3,0,2,UC-549995, social. ,24/04/2019,87,0,0,Inmediata,632,,4337,573,3928,1,549995,37,2,1,-16.522236,La Paz,-68.085899,$us,Irpavi,0,106000,La Paz,2,Departamento,Venta,,
Bajo seguencoma calle 8 Nro 7388 piso 2,0,40002059,5831204,ENABLED,3,0,3,UC-548754, no social con 20% de aporte propio. ,18/04/2019,140,0,0,Inmediata,980,,6723,896,6148,0,548754,46,2,1,-16.54043,La Paz,-68.095619,$us,Seguencoma,0,155000,La Paz,2,Departamento,Venta,,2010
"CODIGO 12318, SOPOCACHI, DEPARTAMENTOS EN VENTA, LA PAZ, BOLIVIA",0,44130787,6433059,ENABLED,2,0,1,UC-549269, social. ,23/04/2019,52,0,0,Inmediata,441,,3027,397,2723,0,549269,47,2,1,-16.509577,La Paz,-68.128853,$us,Sopocachi,0,77000,La Paz,1,Departamento,Venta,,2019
Av Ecuador 2233 Sopocachi,0,46605679,6793831,ENABLED,2,0,2,UC-546545, social. ,12/04/2019,84,0,0,Inmediata,744,,5106,679,4655,0,546545,47,2,1,-16.518511,La Paz,-68.128853,$us,Sopocachi,0,120000,La Paz,1,Departamento,Venta,,2016
A 5 minutos de calacoto,0,48463835,7064699,ENABLED,3,0,3,UC-548733, social. ,19/04/2019,112,0,0,11/2019,513,,3519,465,3187,1,548733,31,2,1,-16.518208,La Paz,-68.09082,$us,Bolognia,0,86000,La Paz,1,Departamento,Venta,,2019
"El pedregal, calle 2",0,40002059,5831204,ENABLED,2,0,3,UC-546861, no social con 20% de aporte propio. ,13/04/2019,249,0,0,Inmediata,1233,,8458,1128,7735,1,546861,35,2,1,-16.544146,La Paz,-68.055092,$us,Cota Cota,0,195000,La Paz,2,Departamento,Venta,,2012
"Calacoto, Costanera ",0,40002059,5831204,ENABLED,3,0,3,UC-545747, no social con 20% de aporte propio. ,10/04/2019,135,0,0,Inmediata,873,,5986,798,5474,1,545747,32,2,1,-16.545668,La Paz,-68.091476,$us,Calacoto,0,138000,La Paz,2,Departamento,Venta,,2016
FDV31993 – COMPRA ESTE DEPARTAMENTO TIPO CASA EN LA FLORIDA,0,40002059,5831204,ENABLED,5,0,3,UC-550019, no social con 20% de aporte propio. ,24/04/2019,195,340,0,Inmediata,1549,,10627,1417,9719,1,550019,39,2,1,-16.545755,La Paz,-68.089653,$us,La Florida,0,280000,La Paz,2,Departamento,Venta,,
San Miguel,0,40002059,5831204,ENABLED,3,0,3,UC-545786, no social con 20% de aporte propio. ,10/04/2019,185,0,0,Inmediata,1132,,7764,1035,7101,1,545786,237,2,1,-16.542423,La Paz,-68.078529,$us,San Miguel,0,179000,La Paz,2,Departamento,Venta,,
