address,amoblado,amount_max_bs,amount_max_usd,availability,bathroom,baulera,bedroom,code,credit_type,date_released,dimension,elevator,fecentrega,fee,fee_bnb_usd,fee_bs,fee_regular,fee_regular_bs,garage,id,id_type,id_type_offer,latitud,location,longitud,moneda,neighborhood,pool,price,region,status,type,type_offer,warranty,year_built
"San Miguel ,José María zalles, 919",0,,,ENABLED,2,0,1,UC-528515,,23/03/2019,54,0,Inmediata,0,,0,0,0,0,528515,2,2,-16.543879,La Paz,-68.078529,Bs,San Miguel,0,500,La Paz,1,Departamento,Alquiler,7000.00 Bs,2019
SAN MIGUEL ,0,,,SOLD,1,0,1,UC-531600,,02/03/2019,45,0,Inmediata,0,,0,0,0,0,531600,2,2,-16.545052,La Paz,-68.083031,$us,San Miguel,0,450,La Paz,2,Departamento,Alquiler,3500.00 $us,2017
Calacoto Calle 21 Esquina Cordero,0,,,ENABLED,4,0,3,UC-532162,,09/03/2019,140,0,Inmediata,0,,0,0,0,1,532162,2,2,-16.539127,La Paz,-68.078094,$us,Calacoto,0,700,La Paz,2,Departamento,Alquiler,4879.00 $us,
Calacoto ,0,,,ENABLED,6,0,4,UC-532972,,08/03/2019,300,0,Inmediata,0,,0,0,0,1,532972,2,2,-16.543447,La Paz,-68.086372,$us,Calacoto,0,1400,La Paz,1,Departamento,Alquiler,9800.00 $us,2018
ACHUMANI BAJO,0,,,ENABLED,5,0,4,UC-534184,,12/03/2019,180,0,Inmediata,0,,0,0,0,1,534184,2,2,-16.531887,La Paz,-68.069572,$us,Achumani,0,650,La Paz,2,Departamento,Alquiler,4900.00 $us,2009
Calacoto,0,,,ENABLED,4,0,4,UC-534208,,12/03/2019,250,0,Inmediata,0,,0,0,0,2,534208,2,2,-16.539415,La Paz,-68.084183,$us,Calacoto,0,950,La Paz,2,Departamento,Alquiler,950.00 $us,2005
Los pinos,0,,,ENABLED,2,0,1,UC-534304,,13/03/2019,80,0,Inmediata,0,,0,0,0,1,534304,2,2,-16.544552,La Paz,-68.075287,$us,Los Pinos,0,500,La Paz,2,Departamento,Alquiler,500.00 $us,
Miraflores av. Iturralde ,0,,,SOLD,2,0,2,UC-533878,,21/04/2019,90,0,Inmediata,0,,0,0,0,1,533878,2,2,-16.489105,La Paz,-68.124077,$us,Miraflores,0,500,La Paz,1,Departamento,Alquiler,5000.00 $us,2019
Avenida Argentina esquina Díaz Romero,0,,,ENABLED,3,0,3,UC-533859,,01/04/2019,127,0,04/2019,0,,0,0,0,1,533859,2,2,-16.501213,La Paz,-68.118729,$us,Miraflores,0,650,La Paz,2,Departamento,Alquiler,1000.00 $us,2015
Calacoto,0,,,ENABLED,1,0,1,UC-533759,,14/04/2019,70,0,Inmediata,0,,0,0,0,0,533759,2,2,-16.544817,La Paz,-68.083473,$us,Calacoto,0,380,La Paz,2,Departamento,Alquiler,2600.00 $us,2000
Achumani,0,,,ENABLED,2,0,2,UC-534467,,20/03/2019,100,0,Inmediata,0,,0,0,0,1,534467,2,2,-16.523706,La Paz,-68.066299,Bs,Achumani,0,3000,La Paz,2,Departamento,Alquiler,3000.00 Bs,
San Jorge,0,,,ENABLED,3,0,2,UC-529273,,23/02/2019,110,0,Inmediata,0,,0,0,0,1,529273,2,2,-16.511108,La Paz,-68.122513,$us,San Jorge,0,700,La Paz,2,Departamento,Alquiler,4900.00 $us,1990
Calacoto,0,,,ENABLED,4,0,4,UC-529514,,24/02/2019,180,0,Inmediata,0,,0,0,0,2,529514,2,2,-16.540197,La Paz,-68.086586,$us,Calacoto,0,1000,La Paz,2,Departamento,Alquiler,1000.00 $us,2010
Calle Guerrilleros Lanza entre Panamá y Estrada,0,,,ENABLED,1,0,2,UC-533848,,11/03/2019,97,0,03/2019,0,,0,0,0,0,533848,2,2,-16.497734,La Paz,-68.123047,Bs,Miraflores,0,2400,La Paz,2,Departamento,Alquiler,2400.00 Bs,2015
ACHUMANI,0,,,ENABLED,5,0,4,UC-529307,,23/02/2019,350,0,Inmediata,0,,0,0,0,3,529307,2,2,-16.529625,La Paz,-68.069572,$us,Achumani,0,1350,La Paz,2,Departamento,Alquiler,9350.00 $us,2013
Los Pinos,0,,,ENABLED,1,0,1,UC-529451,,26/04/2019,0,0,Inmediata,0,,0,0,0,1,529451,2,2,-16.545605,La Paz,-68.063118,$us,Cota Cota,0,350,La Paz,2,Departamento,Alquiler,,
CALACOTO ,0,,,ENABLED,1,0,1,UC-529320,,23/02/2019,80,0,Inmediata,0,,0,0,0,0,529320,2,2,-16.537975,La Paz,-68.081741,$us,Calacoto,0,600,La Paz,2,Departamento,Alquiler,4200.00 $us,2011
Calacoto,0,,,ENABLED,4,0,3,UC-529351,,24/02/2019,150,0,Inmediata,0,,0,0,0,1,529351,2,2,-16.540525,La Paz,-68.074234,$us,Calacoto,0,750,La Paz,2,Departamento,Alquiler,5250.00 $us,2015
Costanera,0,,,ENABLED,4,0,3,UC-529696,,25/02/2019,320,0,Inmediata,0,,0,0,0,3,529696,2,2,-16.545174,La Paz,-68.05526,$us,Calacoto,0,2200,La Paz,2,Departamento,Alquiler,2200.00 $us,2017
Los Pinos,0,,,SOLD,2,0,1,UC-529715,,23/04/2019,80,0,Inmediata,0,,0,0,0,1,529715,2,2,-16.540443,La Paz,-68.076035,$us,Los Pinos,0,500,La Paz,2,Departamento,Alquiler,500.00 $us,2012
Departamento soleado SOPOCACHI ,0,,,ENABLED,2,0,2,UC-539557,,25/03/2019,100,0,Inmediata,0,,0,0,0,0,539557,2,2,-16.510902,La Paz,-68.125015,$us,Sopocachi,0,450,La Paz,2,Departamento,Alquiler,,2005
Calacoto,0,,,ENABLED,2,0,2,UC-529348,,01/04/2019,120,0,Inmediata,0,,0,0,0,1,529348,2,2,-16.541916,La Paz,-68.076584,$us,Calacoto,0,700,La Paz,2,Departamento,Alquiler,4900.00 $us,2010
Achumani,0,,,SOLD,2,0,2,UC-529709,,23/04/2019,120,0,Inmediata,0,,0,0,0,1,529709,2,2,-16.519381,La Paz,-68.067039,$us,Achumani,0,400,La Paz,2,Departamento,Alquiler,2800.00 $us,2012
Cota cota,0,,,ENABLED,3,0,3,UC-534256,,12/03/2019,220,0,Inmediata,0,,0,0,0,1,534256,2,2,-16.540251,La Paz,-68.056999,Bs,Cota Cota,0,10000,La Paz,2,Departamento,Alquiler,10000.00 Bs,
San Jorge,0,,,ENABLED,1,0,2,UC-539471,,25/03/2019,70,0,Inmediata,0,,0,0,0,0,539471,2,2,-16.513021,La Paz,-68.120811,$us,San Jorge,0,650,La Paz,2,Departamento,Alquiler,,2005
AV. JOSE CARRASCO MIRAFLORES,0,,,ENABLED,2,0,2,UC-539432,,22/04/2019,120,0,Inmediata,0,,0,0,0,1,539432,2,2,-16.499454,La Paz,-68.12043,Bs,Miraflores,0,3500,La Paz,2,Departamento,Alquiler,550.00 Bs,1998
Plaza Avaroa,0,,,ENABLED,3,0,3,UC-539613,,25/03/2019,170,0,Inmediata,0,,0,0,0,1,539613,2,2,-16.510429,La Paz,-68.126717,$us,Sopocachi,0,750,La Paz,1,Departamento,Alquiler,5220.00 $us,
FDA31023 – ALQUILA ESTE DEPARTAMENTO EN ACHUMANI,0,,,ENABLED,4,0,3,UC-540078,,24/04/2019,152,0,Inmediata,0,,0,0,0,1,540078,2,2,-16.518366,La Paz,-68.056068,$us,Achumani,0,450,La Paz,2,Departamento,Alquiler,,
Hermoso departamento amoblado Sopocachi ,0,,,ENABLED,3,0,2,UC-539703,,26/03/2019,90,0,Inmediata,0,,0,0,0,0,539703,2,2,-16.511644,La Paz,-68.12442,$us,Sopocachi,0,750,La Paz,1,Departamento,Alquiler,,2016
Av Ballivian  y calle 23 Calacoto ,0,,,ENABLED,4,0,3,UC-540118,,27/03/2019,150,0,Inmediata,0,,0,0,0,1,540118,2,2,-16.53923,La Paz,-68.076164,$us,Calacoto,0,1100,La Paz,1,Departamento,Alquiler,7700.00 $us,2018
ACHUMANI subiendo a las lomas ,0,,,ENABLED,1,0,2,UC-539704,,27/03/2019,65,0,Inmediata,0,,0,0,0,0,539704,2,2,-16.521191,La Paz,-68.061157,$us,Achumani,0,300,La Paz,1,Departamento,Alquiler,2100.00 $us,2019
FDA21911 – ALQUILA ESTE DEPARTAMENTO EN SAN MIGUEL,0,,,ENABLED,3,0,3,UC-490467,,24/04/2019,145,0,Inmediata,0,,0,0,0,1,490467,2,2,-16.543192,La Paz,-68.085213,$us,Calacoto,0,700,La Paz,2,Departamento,Alquiler,,
Achumani,0,,,ENABLED,3,0,3,UC-486667,,06/11/2018,168,0,Inmediata,0,,0,0,0,1,486667,2,2,-16.522507,La Paz,-68.065285,$us,Achumani,0,650,La Paz,1,Departamento,Alquiler,4500.00 $us,
Los pinos,0,,,ENABLED,3,0,3,UC-477308,,16/10/2018,160,0,Inmediata,0,,0,0,0,1,477308,2,2,-16.542427,La Paz,-68.074532,$us,Los Pinos,0,800,La Paz,2,Departamento,Alquiler,5600.00 $us,
Inmediaciones de c/1 de Obrajes,1,,,ENABLED,1,0,2,UC-513509,,25/04/2019,0,1,Inmediata,0,,0,0,0,0,513509,2,2,-16.528419,La Paz,-68.113533,$us,Obrajes,0,480,La Paz,2,Departamento,Alquiler,,
Inmediaciones c/20 Calacoto,0,,,ENABLED,3,1,3,UC-504319,,25/04/2019,85,1,Inmediata,0,,0,0,0,1,504319,2,2,-16.539534,La Paz,-68.085136,$us,Calacoto,0,850,La Paz,2,Departamento,Alquiler,,
CALACOTO,0,,,ENABLED,2,1,2,UC-507740,,25/04/2019,165,1,Inmediata,0,,0,0,0,1,507740,2,2,-16.541445,La Paz,-68.088058,$us,Calacoto,0,1600,La Paz,2,Departamento,Alquiler,,
"CODIGO 10602 DEPARTAMENTO EN ALQUILER CALACOTO, LA PAZ, BOLIVIA",0,,,ENABLED,3,0,3,UC-460196,,20/04/2019,0,0,Inmediata,0,,0,0,0,1,460196,2,2,-16.539909,La Paz,-68.081009,$us,Calacoto,0,850,La Paz,2,Departamento,Alquiler,,
"Los Pinos, c/ 27.",1,,,ENABLED,3,0,3,UC-119594,,19/05/2017,0,0,Inmediata,0,,0,0,0,1,119594,2,2,-16.54397,La Paz,-68.065048,$us,Los Pinos,0,1100,La Paz,2,Departamento,Alquiler,,
CALACOTO ,0,,,ENABLED,2,1,3,UC-119654,,19/05/2017,0,0,Inmediata,0,,0,0,0,1,119654,2,2,-16.54298,La Paz,-68.085014,$us,Calacoto,0,1700,La Paz,1,Departamento,Alquiler,,
23 de calacoto,1,,,ENABLED,1,0,1,UC-25877,,27/08/2016,55,1,Inmediata,0,,0,0,0,1,25877,2,2,-16.538263,La Paz,-68.076515,Bs,Calacoto,0,3600,La Paz,1,Departamento,Alquiler,3500.00 Bs,2012
Irpavi,0,,,ENABLED,4,0,4,UC-266582,,13/03/2018,170,1,Inmediata,0,4.46,0,0,0,1,266582,2,2,-16.513247,La Paz,-68.086884,$us,Irpavi,0,600,La Paz,2,Departamento,Alquiler,1200.00 $us,
"Achumani, c/32, Edif. El Bosque",0,,,ENABLED,4,1,3,UC-119617,,19/05/2017,150,1,Inmediata,0,,0,0,0,1,119617,2,2,-16.51837,La Paz,-68.061501,$us,Achumani,0,750,La Paz,1,Departamento,Alquiler,,
"FDA3167 – DEPARTAMENTO EN ALQUILER, CALACOTO",1,,,ENABLED,3,1,3,UC-164657,,22/10/2017,270,1,Inmediata,0,,0,0,0,1,164657,2,2,-16.539303,La Paz,-68.080811,$us,Calacoto,0,1500,La Paz,2,Departamento,Alquiler,,
"CALACOTO, ANTICRÉTICO DE 3D REGISTRABLE",0,,,ENABLED,3,0,3,UC-541270,,29/03/2019,151,0,Inmediata,0,,0,0,0,1,541270,2,3,-16.539833,La Paz,-68.085922,$us,Calacoto,0,85000,La Paz,2,Departamento,Anticretico,,
Obrajes,0,,,ENABLED,3,0,3,UC-546630,,12/04/2019,130,0,Inmediata,0,,0,0,0,1,546630,2,3,-16.526083,La Paz,-68.106789,$us,Obrajes,0,66000,La Paz,2,Departamento,Anticretico,,
DEPARTAMENTO EN ANTICRETICO OBRAJES,0,,,ENABLED,3,0,2,UC-545465,,10/04/2019,70,0,Inmediata,0,,0,0,0,0,545465,2,3,-16.522301,La Paz,-68.113541,$us,Obrajes,0,40000,La Paz,1,Departamento,Anticretico,,2019
OBRAJES,0,,,ENABLED,3,0,3,UC-545489,,10/04/2019,187,0,Inmediata,0,,0,0,0,1,545489,2,3,-16.523947,La Paz,-68.110962,$us,Obrajes,0,80000,La Paz,1,Departamento,Anticretico,,2016
Departamento en anticretico Obrajes ,0,,,ENABLED,3,0,3,UC-545509,,10/04/2019,187,0,Inmediata,0,,0,0,0,1,545509,2,3,-16.523781,La Paz,-68.112679,$us,Obrajes,0,80000,La Paz,1,Departamento,Anticretico,,2016
Calle 8 esq. Vera,0,,,ENABLED,3,0,3,UC-545840,,10/04/2019,154,0,Inmediata,0,,0,0,0,1,545840,2,3,-16.522423,La Paz,-68.085945,$us,Irpavi,0,60000,La Paz,2,Departamento,Anticretico,,1998
Obrajes ,0,,,ENABLED,3,0,3,UC-545753,,10/04/2019,143,0,Inmediata,0,,0,0,0,1,545753,2,3,-16.534477,La Paz,-68.110405,$us,Obrajes,0,80000,La Paz,2,Departamento,Anticretico,,2014
Calle 3 de obrajes y 14 de septiembre ,0,,,ENABLED,2,0,2,UC-543457,,04/04/2019,70,0,Inmediata,0,,0,0,0,0,543457,2,3,-16.523941,La Paz,-68.11087,$us,Obrajes,0,40000,La Paz,1,Departamento,Anticretico,,2019
Sopocachi,0,,,ENABLED,3,0,3,UC-545649,,10/04/2019,120,0,Inmediata,0,,0,0,0,0,545649,2,3,-16.513988,La Paz,-68.131813,$us,Sopocachi,0,55000,La Paz,2,Departamento,Anticretico,,
Alto Obrajes,0,,,ENABLED,3,0,3,UC-543525,,04/04/2019,110,0,Inmediata,0,,0,0,0,0,543525,2,3,-16.520653,La Paz,-68.106384,$us,Alto Obrajes,0,35000,La Paz,2,Departamento,Anticretico,,
Sopocachi,0,,,ENABLED,2,0,1,UC-545651,,10/04/2019,60,0,Inmediata,0,,0,0,0,0,545651,2,3,-16.514194,La Paz,-68.128731,$us,Sopocachi,0,25000,La Paz,2,Departamento,Anticretico,,
Irpavi,0,,,ENABLED,3,0,3,UC-544224,,06/04/2019,154,0,Inmediata,0,,0,0,0,1,544224,2,3,-16.525227,La Paz,-68.08638,$us,Irpavi,0,70000,La Paz,2,Departamento,Anticretico,,
"12314, ALTILLO EN ANTICRÉTICO,  “SAN MIGUEL”, LA PAZ, BOLIVIA",0,,,ENABLED,1,0,1,UC-544799,,16/04/2019,17,0,Inmediata,0,,0,0,0,0,544799,2,3,-16.541647,La Paz,-68.079575,Bs,San Miguel,0,42000,La Paz,2,Departamento,Anticretico,1500.00 Bs,2015
Irpavi ,0,,,ENABLED,3,0,3,UC-543849,,08/04/2019,94,0,Inmediata,0,,0,0,0,1,543849,2,3,-16.522095,La Paz,-68.087708,$us,Irpavi,0,65000,La Paz,1,Departamento,Anticretico,,2018
AV. SANCHEZ LIMA ESQ. ASPIZAZU,0,,,ENABLED,4,0,3,UC-543464,,10/04/2019,140,0,Inmediata,0,,0,0,0,0,543464,2,3,-16.514853,La Paz,-68.129997,$us,Sopocachi,0,55000,La Paz,2,Departamento,Anticretico,,
"Alto seguencoma, calle 1",0,,,ENABLED,3,0,4,UC-544245,,07/04/2019,200,0,Inmediata,0,,0,0,0,0,544245,2,3,-16.532694,La Paz,-68.103874,$us,Seguencoma,0,40000,La Paz,2,Departamento,Anticretico,,2007
"ACHUMANI, MESETA C/3",0,,,ENABLED,1,0,1,UC-545736,,10/04/2019,80,0,Inmediata,0,,0,0,0,1,545736,2,3,-16.529892,La Paz,-68.076439,$us,Achumani,0,15000,La Paz,2,Departamento,Anticretico,,
"Calle Mario Alborta,final Menendes y Pelayo, cerca mercado Strongest",0,,,ENABLED,2,0,3,UC-545377,,10/04/2019,120,0,Inmediata,0,,0,0,0,0,545377,2,3,-16.517157,La Paz,-68.138924,$us,Tembladerani,0,37500,La Paz,2,Departamento,Anticretico,,2016
21 de San Miguel,0,,,ENABLED,4,1,3,UC-196204,,24/01/2019,150,1,Inmediata,0,,0,0,0,1,196204,2,2,-16.545938,La Paz,-68.077431,$us,San Miguel,0,700,La Paz,2,Departamento,Alquiler,4900.00 $us,2005
Sopocachi,0,,,ENABLED,2,0,2,UC-545435,,10/04/2019,68,0,Inmediata,0,,0,0,0,0,545435,2,3,-16.509785,La Paz,-68.12513,$us,Sopocachi,0,40000,La Paz,1,Departamento,Anticretico,,
Sopocachi,0,,,ENABLED,3,0,4,UC-545959,,11/04/2019,140,0,Inmediata,0,,0,0,0,0,545959,2,3,-16.514927,La Paz,-68.130051,$us,Sopocachi,0,48000,La Paz,2,Departamento,Anticretico,,
SEGÜENCOMA,1,,,ENABLED,2,0,2,UC-240552,,25/04/2019,120,0,Inmediata,0,4.05,0,0,0,1,240552,2,2,-16.5399,La Paz,-68.100578,$us,Seguencoma,0,550,La Paz,2,Departamento,Alquiler,,
"FDA5524 – DEPARTAMENTO EN ALQUILER, AV.ARCE",1,,,ENABLED,2,0,3,UC-202161,,21/11/2017,90,0,Inmediata,0,,0,0,0,0,202161,2,2,-16.508938,La Paz,-68.124458,$us,Sopocachi,0,440,La Paz,2,Departamento,Alquiler,,
"FDA6630 – DEPARTAMENTO EN ALQUILER, SAN JORGE",0,,,ENABLED,3,0,3,UC-466055,,24/04/2019,157,0,Inmediata,0,,0,0,0,1,466055,2,2,-16.510902,La Paz,-68.124329,$us,San Jorge,0,850,La Paz,2,Departamento,Alquiler,,
"FDA6630 – DEPARTAMENTO EN ALQUILER, SAN JORGE",0,,,ENABLED,3,0,3,UC-222149,,24/04/2019,157,0,Inmediata,0,6.26,0,0,0,1,222149,2,2,-16.510902,La Paz,-68.124329,$us,San Jorge,0,850,La Paz,2,Departamento,Alquiler,,
Achumani,0,,,ENABLED,3,1,3,UC-261439,,06/03/2018,140,1,Inmediata,0,3.93,0,0,0,1,261439,2,2,-16.53019,La Paz,-68.073097,$us,Achumani,0,550,La Paz,2,Departamento,Alquiler,1100.00 $us,
"Achumani, calle F, Sector Asilo. Edificio Residencial",0,,,SOLD,4,1,3,UC-231793,,29/01/2018,132,1,Inmediata,0,,0,0,0,1,231793,2,2,-16.525408,La Paz,-68.068863,$us,Achumani,0,750,La Paz,2,Departamento,Alquiler,750.00 $us,2015
35 COTA COTA,0,,,ENABLED,6,1,4,UC-268899,,25/04/2019,420,1,Inmediata,0,9.58,0,0,0,1,268899,2,2,-16.542183,La Paz,-68.06234,$us,Cota Cota,0,1300,La Paz,2,Departamento,Alquiler,,
San miguel,1,,,ENABLED,4,1,3,UC-261556,,06/03/2018,240,1,Inmediata,0,14.29,0,0,0,1,261556,2,2,-16.544048,La Paz,-68.077538,$us,San Miguel,0,2000,La Paz,2,Departamento,Alquiler,,
Chasquipampa c/63,0,,,ENABLED,1,0,3,UC-544998,,09/04/2019,100,0,Inmediata,0,,0,0,0,1,544998,2,3,-16.524818,La Paz,-68.043465,$us,Chasquipampa,0,15000,La Paz,2,Departamento,Anticretico,,2018
Villa fatima,0,,,ENABLED,1,0,2,UC-546242,,11/04/2019,50,0,Inmediata,0,,0,0,0,0,546242,2,3,-16.47736,La Paz,-68.121674,$us,Villa Fatima,0,25000,La Paz,2,Departamento,Anticretico,,
"FDA10621 – DEPARTAMENTO EN ALQUILER, CALACOTO",1,,,ENABLED,2,0,2,UC-465946,,24/04/2019,73,0,Inmediata,0,,0,0,0,1,465946,2,2,-16.54298,La Paz,-68.085014,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
Achumani,0,,,ENABLED,4,1,4,UC-298886,,08/05/2018,220,1,Inmediata,0,,0,0,0,1,298886,2,2,-16.537086,La Paz,-68.075905,$us,Achumani,0,1000,La Paz,2,Departamento,Alquiler,7000.00 $us,
"FDA10621 – DEPARTAMENTO EN ALQUILER, CALACOTO",1,,,ENABLED,2,0,2,UC-297246,,24/04/2019,73,0,Inmediata,0,,0,0,0,1,297246,2,2,-16.54298,La Paz,-68.085014,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
"FDA10637 – DEPARTAMENTO EN ALQUILER, CALACOTO",1,,,ENABLED,3,0,3,UC-297245,,24/04/2019,126,0,Inmediata,0,,0,0,0,1,297245,2,2,-16.542671,La Paz,-68.089035,$us,Calacoto,0,1200,La Paz,2,Departamento,Alquiler,,
Irpavi,0,,,ENABLED,3,0,3,UC-549637,,22/04/2019,150,0,Inmediata,0,,0,0,0,1,549637,2,3,-16.522938,La Paz,-68.087334,$us,Irpavi,0,70000,La Paz,2,Departamento,Anticretico,,
Obrajes,0,,,ENABLED,3,0,4,UC-297565,,03/05/2018,150,0,Inmediata,0,,0,0,0,1,297565,2,2,-16.526501,La Paz,-68.111641,$us,Obrajes,0,750,La Paz,2,Departamento,Alquiler,750.00 $us,
San miguel,0,,,ENABLED,3,0,3,UC-549633,,22/04/2019,180,0,Inmediata,0,,0,0,0,3,549633,2,3,-16.541704,La Paz,-68.078247,$us,San Miguel,0,100000,La Paz,2,Departamento,Anticretico,,
"FDA10637 – DEPARTAMENTO EN ALQUILER, CALACOTO",1,,,ENABLED,3,0,3,UC-465945,,24/04/2019,126,0,Inmediata,0,,0,0,0,1,465945,2,2,-16.540413,La Paz,-68.08577,$us,Calacoto,0,1200,La Paz,2,Departamento,Alquiler,,
Auquisamaña,0,,,ENABLED,1,0,1,UC-549638,,22/04/2019,70,0,Inmediata,0,,0,0,0,0,549638,2,3,-16.548401,La Paz,-68.076271,$us,Auquisamaña,0,30000,La Paz,1,Departamento,Anticretico,,
"CÓDIGO 10587 DEPARTAMENTO EN ALQUILER, ALTO SEGUENCOMA, LA PAZ, BOLIVIA
",1,,,ENABLED,1,0,2,UC-312515,,01/02/2019,120,0,Inmediata,0,,0,0,0,1,312515,2,2,-16.538097,La Paz,-68.099434,$us,Seguencoma,0,500,La Paz,2,Departamento,Alquiler,,
Miraflores,0,,,ENABLED,2,0,2,UC-549711,,22/04/2019,120,0,Inmediata,0,,0,0,0,1,549711,2,3,-16.499527,La Paz,-68.119743,$us,Miraflores,0,37500,La Paz,2,Departamento,Anticretico,,
HERMOSO DEPARTAMENTO EN LOS NUEVOS PINOS,0,,,ENABLED,4,1,3,UC-242252,,04/04/2019,124,1,Inmediata,0,,0,0,0,1,242252,2,2,-16.544176,La Paz,-68.070892,$us,Los Pinos,0,600,La Paz,2,Departamento,Alquiler,4200.00 $us,2017
"🏡🌈😀Código 11928 CALACOTO, DEPARTAMENTO ESTRENAR EN ALQUILER, LA PAZ, BOLIVIA",0,,,ENABLED,5,0,3,UC-322876,,07/02/2019,310,1,Inmediata,0,,0,0,0,1,322876,2,2,-16.543953,La Paz,-68.084793,$us,Calacoto,0,900,La Paz,1,Departamento,Alquiler,,2018
Miraflores cerca hospital Obrero,0,,,ENABLED,2,0,2,UC-550040,,23/04/2019,110,0,Inmediata,0,,0,0,0,1,550040,2,3,-16.49864,La Paz,-68.117813,$us,Miraflores,0,38,La Paz,2,Departamento,Anticretico,,
Irpavi,0,,,ENABLED,3,0,3,UC-550437,,24/04/2019,120,0,Inmediata,0,,0,0,0,1,550437,2,3,-16.512659,La Paz,-68.087379,$us,Irpavi,0,60000,La Paz,2,Departamento,Anticretico,,
Obrajes,0,,,ENABLED,1,0,1,UC-549700,,22/04/2019,60,0,Inmediata,0,,0,0,0,0,549700,2,3,-16.523563,La Paz,-68.113052,$us,Obrajes,0,30000,La Paz,2,Departamento,Anticretico,,
Irpavi,0,,,ENABLED,4,0,3,UC-550439,,24/04/2019,190,0,Inmediata,0,,0,0,0,2,550439,2,3,-16.525688,La Paz,-68.086632,$us,Irpavi,0,55000,La Paz,2,Departamento,Anticretico,,
"FDA3608 – DEPARTAMENTO EN ALQUILER, IRPAVI",1,,,ENABLED,2,0,2,UC-172326,,09/11/2017,0,1,Inmediata,0,,0,0,0,1,172326,2,2,-16.512657,La Paz,-68.087051,$us,Irpavi,0,450,La Paz,2,Departamento,Alquiler,,
Calacoto a 2 cuadras de la Av. Ballivian,0,,,ENABLED,4,0,3,UC-303525,,11/05/2018,268,1,Inmediata,0,,0,0,0,3,303525,2,2,-16.540335,La Paz,-68.08551,$us,Calacoto,0,1800,La Paz,2,Departamento,Alquiler,1800.00 $us,
"FDA3745 – DEPARTAMENTO EN ALQUILER, SOPOCACHI",0,,,ENABLED,3,0,3,UC-172313,,19/10/2017,105,0,Inmediata,0,,0,0,0,0,172313,2,2,-16.511908,La Paz,-68.126106,$us,Sopocachi,0,600,La Paz,2,Departamento,Alquiler,,
"FDA3915 – DEPARTAMENTO EN ALQUILER, MIRAFLORES",1,,,ENABLED,3,0,3,UC-172299,,26/10/2017,110,1,Inmediata,0,,0,0,0,1,172299,2,2,-16.490934,La Paz,-68.121361,$us,Miraflores,0,600,La Paz,2,Departamento,Alquiler,,
"FDA4124 – DEPARTAMENTO EN ALQUILER, ALTO OBRAJES",0,,,ENABLED,2,0,3,UC-175517,,12/10/2017,0,0,Inmediata,0,,0,0,0,0,175517,2,2,-16.519447,La Paz,-68.107391,$us,Alto Obrajes,0,410,La Paz,2,Departamento,Alquiler,,
Miraflores,0,,,ENABLED,1,0,2,UC-550531,,24/04/2019,80,0,Inmediata,0,,0,0,0,0,550531,2,3,-16.498844,La Paz,-68.121132,$us,Miraflores,0,25000,La Paz,2,Departamento,Anticretico,,
"FDA4137 – DEPARTAMENTO EN ALQUILER, SOPOCACHI",1,,,ENABLED,3,0,3,UC-175515,,09/11/2017,200,0,Inmediata,0,,0,0,0,1,175515,2,2,-16.51075,La Paz,-68.123474,$us,Sopocachi,0,1000,La Paz,2,Departamento,Alquiler,,
Miraflores,0,,,ENABLED,3,0,3,UC-550533,,24/04/2019,122,0,Inmediata,0,,0,0,0,0,550533,2,3,-16.496826,La Paz,-68.122368,$us,Miraflores,0,55000,La Paz,2,Departamento,Anticretico,,
"FDA3937 – DEPARTAMENTO EN ALQUILER, CALACOTO",1,,,ENABLED,3,0,4,UC-172297,,28/09/2017,179,1,Inmediata,0,,0,0,0,1,172297,2,2,-16.540583,La Paz,-68.086105,$us,Calacoto,0,1100,La Paz,2,Departamento,Alquiler,,
"FDA4264 – DEPARTAMENTO EN ALQUILER, CALACOTO",0,,,ENABLED,4,0,2,UC-180606,,24/04/2019,128,0,Inmediata,0,6.63,0,0,0,1,180606,2,2,-16.541237,La Paz,-68.090919,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
"FDA4175 – DEPARTAMENTO EN ALQUILER, OBRAJES",1,,,ENABLED,2,1,2,UC-175511,,12/10/2017,0,0,Inmediata,0,,0,0,0,0,175511,2,2,-16.527752,La Paz,-68.104774,$us,Obrajes,0,450,La Paz,2,Departamento,Alquiler,,
"FDA4264 – DEPARTAMENTO EN ALQUILER, CALACOTO",0,,,ENABLED,4,0,2,UC-466101,,24/04/2019,128,0,Inmediata,0,,0,0,0,1,466101,2,2,-16.541237,La Paz,-68.090919,$us,Calacoto,0,800,La Paz,2,Departamento,Alquiler,,
Tomasa Murillo,0,,,ENABLED,5,0,4,UC-550816,,25/04/2019,164,0,Inmediata,0,,0,0,0,1,550816,2,3,-16.53726,La Paz,-68.074295,$us,Calacoto,0,100000,La Paz,2,Departamento,Anticretico,,2017
ACHUMANI ,0,,,ENABLED,5,0,3,UC-517091,,15/02/2019,143,0,Inmediata,0,,0,0,0,0,517091,2,3,-16.525141,La Paz,-68.064507,$us,Achumani,0,75000,La Paz,1,Departamento,Anticretico,,2018
